"","Rk","Wk","Date","Time","Day","Winner","Pts","","Loser","Pts.1","TV"
"679","669","11","Nov 14, 2015","","Sat","Nevada","37","","San Jose State","34",""
"680","670","11","Nov 14, 2015","","Sat","New Mexico","31","@","Boise State","24",""
"681","671","11","Nov 14, 2015","","Sat","North Carolina","59","","Miami (FL)","21",""
"682","672","11","Nov 14, 2015","","Sat","Northwestern","21","","Purdue","14",""
"683","673","11","Nov 14, 2015","","Sat","Notre Dame","28","","Wake Forest","7","NBC"
"684","674","11","Nov 14, 2015","","Sat","Ohio State","28","@","Illinois","3",""
"685","675","11","Nov 14, 2015","","Sat","Oklahoma","44","@","Baylor","34",""
"686","676","11","Nov 14, 2015","","Sat","Oklahoma State","35","@","Iowa State","31",""
"687","677","11","Nov 14, 2015","","Sat","Old Dominion","31","","Texas-El Paso","21",""
"688","678","11","Nov 14, 2015","","Sat","Oregon","38","@","Stanford","36",""
"689","679","11","Nov 14, 2015","","Sat","Pittsburgh","31","@","Duke","13",""
"690","680","11","Nov 14, 2015","","Sat","San Diego State","38","","Wyoming","3","CBSSN"
"691","681","11","Nov 14, 2015","","Sat","South Florida","44","","Temple","23",""
"692","682","11","Nov 14, 2015","","Sat","Southern Mississippi","65","@","Rice","10",""
"693","683","11","Nov 14, 2015","","Sat","Tennessee","24","","North Texas","0",""
"694","684","11","Nov 14, 2015","","Sat","Texas A&M","41","","Non-Major","17",""
"695","685","11","Nov 14, 2015","","Sat","Texas Christian","23","","Kansas","17",""
"696","686","11","Nov 14, 2015","","Sat","Texas Tech","59","","Kansas State","44",""
"697","687","11","Nov 14, 2015","","Sat","Texas-San Antonio","30","@","Non-Major","27",""
"698","688","11","Nov 14, 2015","","Sat","Tulane","34","@","Army","31","CBSSN"
"699","689","11","Nov 14, 2015","","Sat","Vanderbilt","21","","Kentucky","17",""
"700","690","11","Nov 14, 2015","","Sat","Washington State","31","@","UCLA","27",""
"701","691","11","Nov 14, 2015","","Sat","West Virginia","38","","Texas","20",""
"703","692","12","Nov 17, 2015","","Tue","Ohio","48","","Ball State","31",""
"704","693","12","Nov 17, 2015","","Tue","Toledo","44","@","Bowling Green State","28",""
"705","694","12","Nov 18, 2015","","Wed","Central Michigan","27","@","Kent State","14","ESPN2"
"706","695","12","Nov 18, 2015","","Wed","Northern Illinois","27","","Western Michigan","19","ESPN2"
"707","696","12","Nov 19, 2015","","Thu","East Carolina","44","@","Central Florida","7","ESPN"
"708","697","12","Nov 19, 2015","","Thu","Texas State","16","","Louisiana-Monroe","3","ESPNU"
"709","698","12","Nov 20, 2015","","Fri","Air Force","37","@","Boise State","30","ESPN2"
"710","699","12","Nov 20, 2015","","Fri","South Florida","65","","Cincinnati","27",""
"711","700","12","Nov 21, 2015","","Sat","Akron","42","","Buffalo","21",""
"712","701","12","Nov 21, 2015","","Sat","Alabama","56","","Non-Major","6",""
"713","702","12","Nov 21, 2015","","Sat","Arizona State","52","","Arizona","37",""
"714","703","12","Nov 21, 2015","","Sat","Auburn","56","","Idaho","34",""
"715","704","12","Nov 21, 2015","","Sat","Baylor","45","@","Oklahoma State","35",""
"716","705","12","Nov 21, 2015","","Sat","Brigham Young","52","","Fresno State","10",""
"717","706","12","Nov 21, 2015","","Sat","Non-Major","23","@","South Carolina","22",""
"718","707","12","Nov 21, 2015","","Sat","Clemson","33","","Wake Forest","13",""
"719","708","12","Nov 21, 2015","","Sat","Colorado State","28","@","New Mexico","21",""
"720","709","12","Nov 21, 2015","","Sat","Connecticut","20","","Houston","17",""
"721","710","12","Nov 21, 2015","","Sat","Florida","20","","Florida Atlantic","14",""
"722","711","12","Nov 21, 2015","","Sat","Florida State","52","","Non-Major","13",""
"723","712","12","Nov 21, 2015","","Sat","Georgia","23","","Georgia Southern","17",""
"724","713","12","Nov 21, 2015","","Sat","Georgia State","24","","South Alabama","10",""
"725","714","12","Nov 21, 2015","","Sat","Indiana","47","@","Maryland","28",""
"726","715","12","Nov 21, 2015","","Sat","Iowa","40","","Purdue","20",""
"727","716","12","Nov 21, 2015","","Sat","Kansas State","38","","Iowa State","35",""
"728","717","12","Nov 21, 2015","","Sat","Kentucky","58","","Non-Major","10",""
"729","718","12","Nov 21, 2015","","Sat","Louisiana Tech","17","@","Texas-El Paso","15",""
"730","719","12","Nov 21, 2015","","Sat","Miami (FL)","38","","Georgia Tech","21",""
"731","720","12","Nov 21, 2015","","Sat","Miami (OH)","20","@","Massachusetts","13",""
"732","721","12","Nov 21, 2015","","Sat","Michigan","28","@","Penn State","16",""
"733","722","12","Nov 21, 2015","","Sat","Michigan State","17","@","Ohio State","14",""
"734","723","12","Nov 21, 2015","","Sat","Middle Tennessee State","41","","North Texas","7",""
"735","724","12","Nov 21, 2015","","Sat","Minnesota","32","","Illinois","23",""
"736","725","12","Nov 21, 2015","","Sat","Mississippi","38","","Louisiana State","17",""
"737","726","12","Nov 21, 2015","","Sat","Mississippi State","51","@","Arkansas","50",""
"738","727","12","Nov 21, 2015","","Sat","Navy","44","@","Tulsa","21",""
"739","728","12","Nov 21, 2015","","Sat","New Mexico State","37","@","Louisiana","34",""
"740","729","12","Nov 21, 2015","","Sat","North Carolina","30","@","Virginia Tech","27",""
"741","730","12","Nov 21, 2015","","Sat","North Carolina State","42","","Syracuse","29",""
"742","731","12","Nov 21, 2015","","Sat","Northwestern","13","@","Wisconsin","7",""
"743","732","12","Nov 21, 2015","","Sat","Notre Dame","19","","Boston College","16","NBC"
"744","733","12","Nov 21, 2015","","Sat","Oklahoma","30","","Texas Christian","29",""
"745","734","12","Nov 21, 2015","","Sat","Oregon","48","","Southern California","28",""
"746","735","12","Nov 21, 2015","","Sat","Pittsburgh","45","","Louisville","34",""
"747","736","12","Nov 21, 2015","","Sat","Rutgers","31","@","Army","21","CBSSN"
"748","737","12","Nov 21, 2015","","Sat","San Diego State","52","@","Nevada-Las Vegas","14","CBSSN"
"749","738","12","Nov 21, 2015","","Sat","San Jose State","42","@","Hawaii","23",""
"750","739","12","Nov 21, 2015","","Sat","Southern Methodist","49","","Tulane","21",""
"751","740","12","Nov 21, 2015","","Sat","Southern Mississippi","56","","Old Dominion","31",""
"752","741","12","Nov 21, 2015","","Sat","Stanford","35","","California","22",""
"753","742","12","Nov 21, 2015","","Sat","Temple","31","","Memphis","12",""
"754","743","12","Nov 21, 2015","","Sat","Tennessee","19","@","Missouri","8",""
"755","744","12","Nov 21, 2015","","Sat","Texas A&M","25","@","Vanderbilt","0",""
"756","745","12","Nov 21, 2015","","Sat","Texas-San Antonio","34","","Rice","24",""
"757","746","12","Nov 21, 2015","","Sat","UCLA","17","@","Utah","9",""
"758","747","12","Nov 21, 2015","","Sat","Utah State","31","","Nevada","27",""
"759","748","12","Nov 21, 2015","","Sat","Virginia","42","","Duke","34",""
"760","749","12","Nov 21, 2015","","Sat","Washington","52","@","Oregon State","7",""
"761","750","12","Nov 21, 2015","","Sat","Washington State","27","","Colorado","3",""
"762","751","12","Nov 21, 2015","","Sat","West Virginia","49","@","Kansas","0",""
"763","752","12","Nov 21, 2015","","Sat","Western Kentucky","63","@","Florida International","7",""
"765","753","13","Nov 24, 2015","","Tue","Bowling Green State","48","@","Ball State","10","ESPNU"
"766","754","13","Nov 24, 2015","","Tue","Ohio","26","@","Northern Illinois","21","ESPNU"
"767","755","13","Nov 26, 2015","","Thu","South Florida","44","@","Central Florida","3",""
"768","756","13","Nov 26, 2015","","Thu","Texas Tech","48","@","Texas","45","FOXS1"
"769","757","13","Nov 27, 2015","","Fri","Akron","20","","Kent State","0",""
"770","758","13","Nov 27, 2015","","Fri","Arkansas","28","","Missouri","3","CBS"
"771","759","13","Nov 27, 2015","","Fri","Boise State","40","@","San Jose State","23","CBSSN"
"772","760","13","Nov 27, 2015","","Fri","Central Michigan","35","","Eastern Michigan","28",""
"773","761","13","Nov 27, 2015","","Fri","Georgia State","31","","Troy","21",""
"774","762","13","Nov 27, 2015","","Fri","Houston","52","","Navy","31",""
"775","763","13","Nov 27, 2015","","Fri","Iowa","28","@","Nebraska","20",""
"776","764","13","Nov 27, 2015","","Fri","Massachusetts","31","@","Buffalo","26",""
"777","765","13","Nov 27, 2015","","Fri","Miami (FL)","29","@","Pittsburgh","24",""
"778","766","13","Nov 27, 2015","","Fri","Oregon","52","","Oregon State","42",""
"779","767","13","Nov 27, 2015","","Fri","Texas Christian","28","","Baylor","21","ESPN"
"780","768","13","Nov 27, 2015","","Fri","Tulsa","45","@","Tulane","34",""
"781","769","13","Nov 27, 2015","","Fri","Washington","45","","Washington State","10",""
"782","770","13","Nov 27, 2015","","Fri","Western Kentucky","49","","Marshall","28","FOXS1"
"783","771","13","Nov 27, 2015","","Fri","Western Michigan","35","@","Toledo","30",""
"784","772","13","Nov 28, 2015","","Sat","Alabama","29","@","Auburn","13",""
"785","773","13","Nov 28, 2015","","Sat","Appalachian State","28","","Louisiana","7",""
"786","774","13","Nov 28, 2015","","Sat","Arkansas State","52","@","New Mexico State","28",""
"787","775","13","Nov 28, 2015","","Sat","Brigham Young","51","@","Utah State","28","CBSSN"
"788","776","13","Nov 28, 2015","","Sat","California","48","","Arizona State","46",""
"789","777","13","Nov 28, 2015","","Sat","Cincinnati","19","@","East Carolina","16",""
"790","778","13","Nov 28, 2015","","Sat","Clemson","37","@","South Carolina","32",""
"791","779","13","Nov 28, 2015","","Sat","Colorado State","34","@","Fresno State","31","CBSSN"
"792","780","13","Nov 28, 2015","","Sat","Duke","27","@","Wake Forest","21",""
"793","781","13","Nov 28, 2015","","Sat","Florida Atlantic","33","@","Old Dominion","31",""
"794","782","13","Nov 28, 2015","","Sat","Florida State","27","@","Florida","2",""
"795","783","13","Nov 28, 2015","","Sat","Georgia","13","@","Georgia Tech","7",""
"796","784","13","Nov 28, 2015","","Sat","Georgia Southern","55","","South Alabama","17",""
"797","785","13","Nov 28, 2015","","Sat","Hawaii","28","","Louisiana-Monroe","26",""
"798","786","13","Nov 28, 2015","","Sat","Idaho","38","","Texas State","31",""
"799","787","13","Nov 28, 2015","","Sat","Indiana","54","@","Purdue","36",""
"800","788","13","Nov 28, 2015","","Sat","Kansas State","45","@","Kansas","14",""
"801","789","13","Nov 28, 2015","","Sat","Louisiana State","19","","Texas A&M","7",""
"802","790","13","Nov 28, 2015","","Sat","Louisville","38","@","Kentucky","24",""
"803","791","13","Nov 28, 2015","","Sat","Maryland","46","@","Rutgers","41",""
"804","792","13","Nov 28, 2015","","Sat","Memphis","63","","Southern Methodist","0",""
"805","793","13","Nov 28, 2015","","Sat","Michigan State","55","","Penn State","16",""
"806","794","13","Nov 28, 2015","","Sat","Middle Tennessee State","42","@","Texas-San Antonio","7",""
"807","795","13","Nov 28, 2015","","Sat","Mississippi","38","@","Mississippi State","27",""
"808","796","13","Nov 28, 2015","","Sat","New Mexico","47","","Air Force","35",""
"809","797","13","Nov 28, 2015","","Sat","North Carolina","45","@","North Carolina State","34",""
"810","798","13","Nov 28, 2015","","Sat","Northwestern","24","","Illinois","14",""
"811","799","13","Nov 28, 2015","","Sat","Ohio State","42","@","Michigan","13",""
"812","800","13","Nov 28, 2015","","Sat","Oklahoma","58","@","Oklahoma State","23",""
"813","801","13","Nov 28, 2015","","Sat","Rice","27","","Non-Major","7",""
"814","802","13","Nov 28, 2015","","Sat","San Diego State","31","","Nevada","14",""
"815","803","13","Nov 28, 2015","","Sat","Southern California","40","","UCLA","21",""
"816","804","13","Nov 28, 2015","","Sat","Southern Mississippi","58","@","Louisiana Tech","24",""
"817","805","13","Nov 28, 2015","","Sat","Stanford","38","","Notre Dame","36",""
"818","806","13","Nov 28, 2015","","Sat","Syracuse","20","","Boston College","17",""
"819","807","13","Nov 28, 2015","","Sat","Temple","27","","Connecticut","3",""
"820","808","13","Nov 28, 2015","","Sat","Tennessee","53","","Vanderbilt","28",""
"821","809","13","Nov 28, 2015","","Sat","Texas-El Paso","20","@","North Texas","17",""
"822","810","13","Nov 28, 2015","","Sat","Utah","20","","Colorado","14",""
"823","811","13","Nov 28, 2015","","Sat","Virginia Tech","23","@","Virginia","20",""
"824","812","13","Nov 28, 2015","","Sat","West Virginia","30","","Iowa State","6",""
"825","813","13","Nov 28, 2015","","Sat","Wisconsin","31","@","Minnesota","21",""
"826","814","13","Nov 28, 2015","","Sat","Wyoming","35","","Nevada-Las Vegas","28",""
"828","815","14","Dec 4, 2015","","Fri","Bowling Green State","34","","Northern Illinois","14",""
"829","816","14","Dec 5, 2015","","Sat","Alabama","29","","Florida","15",""
"830","817","14","Dec 5, 2015","","Sat","Appalachian State","34","@","South Alabama","27",""
"831","818","14","Dec 5, 2015","","Sat","Arkansas State","55","","Texas State","17",""
"832","819","14","Dec 5, 2015","","Sat","Clemson","45","","North Carolina","37",""
"833","820","14","Dec 5, 2015","","Sat","Georgia State","34","@","Georgia Southern","7",""
"834","821","14","Dec 5, 2015","","Sat","Houston","24","","Temple","13",""
"835","822","14","Dec 5, 2015","","Sat","Kansas State","24","","West Virginia","23",""
"836","823","14","Dec 5, 2015","","Sat","Louisiana-Monroe","42","","New Mexico State","35",""
"837","824","14","Dec 5, 2015","","Sat","Michigan State","16","","Iowa","13",""
"838","825","14","Dec 5, 2015","","Sat","San Diego State","27","","Air Force","24",""
"839","826","14","Dec 5, 2015","","Sat","Stanford","41","","Southern California","22",""
"840","827","14","Dec 5, 2015","","Sat","Texas","23","@","Baylor","17",""
"841","828","14","Dec 5, 2015","","Sat","Troy","41","@","Louisiana","17",""
"842","829","14","Dec 5, 2015","","Sat","Western Kentucky","45","","Southern Mississippi","28",""
"844","830","15","Dec 12, 2015","","Sat","Navy","21","","Army","17",""
"846","831","16","Dec 19, 2015","","Sat","Appalachian State","31","","Ohio","29",""
"847","832","16","Dec 19, 2015","","Sat","Arizona","45","","New Mexico","37",""
"848","833","16","Dec 19, 2015","","Sat","Louisiana Tech","47","","Arkansas State","28",""
"849","834","16","Dec 19, 2015","","Sat","San Jose State","27","","Georgia State","16",""
"850","835","16","Dec 19, 2015","","Sat","Utah","35","","Brigham Young","28",""
"851","836","16","Dec 21, 2015","","Mon","Western Kentucky","45","","South Florida","35",""
"853","837","17","Dec 22, 2015","","Tue","Akron","23","","Utah State","21",""
"854","838","17","Dec 22, 2015","","Tue","Toledo","32","","Temple","17",""
"855","839","17","Dec 23, 2015","","Wed","Boise State","55","","Northern Illinois","7",""
"856","840","17","Dec 23, 2015","","Wed","Georgia Southern","58","","Bowling Green State","27",""
"857","841","17","Dec 24, 2015","","Thu","San Diego State","42","","Cincinnati","7",""
"858","842","17","Dec 24, 2015","","Thu","Western Michigan","45","","Middle Tennessee State","31",""
"859","843","17","Dec 26, 2015","","Sat","Duke","44","","Indiana","41",""
"860","844","17","Dec 26, 2015","","Sat","Marshall","16","","Connecticut","10",""
"861","845","17","Dec 26, 2015","","Sat","Nebraska","37","","UCLA","29",""
"862","846","17","Dec 26, 2015","","Sat","Virginia Tech","55","","Tulsa","52",""
"863","847","17","Dec 26, 2015","","Sat","Washington","44","","Southern Mississippi","31",""
"864","848","17","Dec 26, 2015","","Sat","Washington State","20","","Miami (FL)","14",""
"865","849","17","Dec 28, 2015","","Mon","Minnesota","21","","Central Michigan","14",""
"866","850","17","Dec 28, 2015","","Mon","Navy","44","","Pittsburgh","28",""
"868","851","18","Dec 29, 2015","","Tue","Baylor","49","","North Carolina","38",""
"869","852","18","Dec 29, 2015","","Tue","California","55","","Air Force","36",""
"870","853","18","Dec 29, 2015","","Tue","Louisiana State","56","","Texas Tech","27",""
"871","854","18","Dec 29, 2015","","Tue","Nevada","28","","Colorado State","23",""
"872","855","18","Dec 30, 2015","","Wed","Auburn","31","","Memphis","10",""
"873","856","18","Dec 30, 2015","","Wed","Louisville","27","","Texas A&M","21",""
"874","857","18","Dec 30, 2015","","Wed","Mississippi State","51","","North Carolina State","28",""
"875","858","18","Dec 30, 2015","","Wed","Wisconsin","23","","Southern California","21",""
"876","859","18","Dec 31, 2015","","Thu","Alabama","38","","Michigan State","0",""
"877","860","18","Dec 31, 2015","","Thu","Clemson","37","","Oklahoma","17",""
"878","861","18","Dec 31, 2015","","Thu","Houston","38","","Florida State","24",""
"879","862","18","Jan 1, 2016","","Fri","Michigan","41","","Florida","7",""
"880","863","18","Jan 1, 2016","","Fri","Mississippi","48","","Oklahoma State","20",""
"881","864","18","Jan 1, 2016","","Fri","Ohio State","44","","Notre Dame","28",""
"882","865","18","Jan 1, 2016","","Fri","Stanford","45","","Iowa","16",""
"883","866","18","Jan 1, 2016","","Fri","Tennessee","45","","Northwestern","6",""
"884","867","18","Jan 2, 2016","","Sat","Arkansas","45","","Kansas State","23",""
"885","868","18","Jan 2, 2016","","Sat","Georgia","24","","Penn State","17",""
"886","869","18","Jan 2, 2016","","Sat","Texas Christian","47","","Oregon","41",""
"887","870","18","Jan 2, 2016","","Sat","West Virginia","43","","Arizona State","42",""
"889","871","19","Jan 11, 2016","","Mon","Alabama","45","","Clemson","40",""
