"","Team","X","Opponent","Result","Date"
"639","Iowa State","","Utah","L (27-68)","2010-10-09"
"733","Iowa State","@","Oklahoma","L (0-52)","2010-10-16"
"831","Iowa State","@","Texas","W (28-21)","2010-10-23"
"931","Iowa State","","Kansas","W (28-16)","2010-10-30"
"1027","Iowa State","","Nebraska","L (30-31)","2010-11-06"
"1231","Iowa State","","Missouri","L (0-14)","2010-11-20"
"161","Iowa","","Eastern Illinois","W (37-7)","2010-09-04"
"540","Iowa","","Penn State","W (24-3)","2010-10-02"
"640","Iowa","@","Michigan","W (38-28)","2010-10-16"
"734","Iowa","","Wisconsin","L (30-31)","2010-10-23"
"832","Iowa","","Michigan State","W (37-6)","2010-10-30"
"1028","Iowa","@","Northwestern","L (17-21)","2010-11-13"
"1133","Iowa","","Ohio State","L (17-20)","2010-11-20"
"1232","Iowa","@","Minnesota","L (24-27)","2010-11-27"
"1320","Iowa","N","Missouri","W (27-24)","2010-12-28"
"162","Kansas State","","UCLA","W (31-22)","2010-09-04"
"241","Kansas State","","Missouri State","W (48-24)","2010-09-11"
"541","Kansas State","","Nebraska","L (13-48)","2010-10-07"
"641","Kansas State","@","Kansas","W (59-7)","2010-10-14"
"833","Kansas State","","Oklahoma State","L (14-24)","2010-10-30"
"932","Kansas State","","Texas","W (39-14)","2010-11-06"
"1029","Kansas State","@","Missouri","L (28-38)","2010-11-13"
"1233","Kansas State","@","North Texas","W (49-41)","2010-11-27"
"1321","Kansas State","N","Syracuse","L (34-36)","2010-12-30"
"163","Kansas","","North Dakota State","L (3-6)","2010-09-04"
"337","Kansas","@","Southern Mississippi","L (16-31)","2010-09-17"
"440","Kansas","","New Mexico State","W (42-16)","2010-09-25"
"735","Kansas","","Texas A&M","L (10-45)","2010-10-23"
"1030","Kansas","@","Nebraska","L (3-20)","2010-11-13"
"1134","Kansas","","Oklahoma State","L (14-48)","2010-11-20"
"1234","Kansas","N","Missouri","L (7-35)","2010-11-27"
"164","Kent State","","Murray State","W (41-10)","2010-09-02"
"338","Kent State","@","Penn State","L (0-24)","2010-09-18"
"441","Kent State","@","Miami (OH)","L (21-27)","2010-10-02"
"642","Kent State","@","Toledo","L (21-34)","2010-10-16"
"933","Kent State","","Temple","L (10-28)","2010-11-06"
"1135","Kent State","@","Western Michigan","L (3-38)","2010-11-20"
"1235","Kent State","","Ohio","W (28-6)","2010-11-26"
"165","Kentucky","@","Louisville","W (23-16)","2010-09-04"
"242","Kentucky","","Western Kentucky","W (63-28)","2010-09-11"
"542","Kentucky","@","Mississippi","L (35-42)","2010-10-02"
"736","Kentucky","","South Carolina","W (31-28)","2010-10-16"
"934","Kentucky","@","Mississippi State","L (17-24)","2010-10-30"
"1031","Kentucky","","Charleston Southern","W (49-21)","2010-11-06"
"1136","Kentucky","","Vanderbilt","W (38-20)","2010-11-13"
"1236","Kentucky","@","Tennessee","L (14-24)","2010-11-27"
"1322","Kentucky","N","Pittsburgh","L (10-27)","2011-01-08"
"166","Louisiana State","N","North Carolina","W (30-24)","2010-09-04"
"243","Louisiana State","@","Vanderbilt","W (27-3)","2010-09-11"
"339","Louisiana State","","Mississippi State","W (29-7)","2010-09-18"
"442","Louisiana State","","West Virginia","W (20-14)","2010-09-25"
"543","Louisiana State","","Tennessee","W (16-14)","2010-10-02"
"737","Louisiana State","","McNeese State","W (32-10)","2010-10-16"
"1032","Louisiana State","","Louisiana-Monroe","W (51-0)","2010-11-13"
"1137","Louisiana State","","Mississippi","W (43-36)","2010-11-20"
"1323","Louisiana State","N","Texas A&M","W (41-24)","2011-01-07"
"167","Louisiana Tech","","Grambling State","W (20-6)","2010-09-04"
"244","Louisiana Tech","@","Texas A&M","L (16-48)","2010-09-11"
"340","Louisiana Tech","","Navy","L (23-37)","2010-09-18"
"443","Louisiana Tech","","Southern Mississippi","L (12-13)","2010-09-25"
"643","Louisiana Tech","","Utah State","W (24-6)","2010-10-09"
"1033","Louisiana Tech","@","New Mexico State","W (41-20)","2010-11-13"
"1138","Louisiana Tech","@","San Jose State","W (45-38)","2010-11-27"
"1237","Louisiana Tech","","Nevada","L (17-35)","2010-12-04"
"341","Louisiana-Monroe","","Southeastern Louisiana","W (21-20)","2010-09-25"
"644","Louisiana-Monroe","@","Western Kentucky","W (35-30)","2010-10-16"
"738","Louisiana-Monroe","@","Middle Tennessee State","L (10-38)","2010-10-23"
"834","Louisiana-Monroe","","Troy","W (28-14)","2010-10-30"
"1139","Louisiana-Monroe","","North Texas","W (49-37)","2010-11-20"
"1238","Louisiana-Monroe","","Louisiana","L (22-23)","2010-11-27"
"342","Louisiana","","Middle Tennessee State","L (14-34)","2010-09-25"
"444","Louisiana","@","North Texas","W (28-27)","2010-10-02"
"544","Louisiana","","Oklahoma State","L (28-54)","2010-10-08"
"645","Louisiana","@","Troy","L (24-31)","2010-10-16"
"739","Louisiana","","Western Kentucky","L (21-54)","2010-10-23"
"835","Louisiana","@","Ohio","L (31-38)","2010-10-30"
"935","Louisiana","@","Mississippi","L (21-43)","2010-11-06"
"245","Louisville","","Eastern Kentucky","W (23-13)","2010-09-11"
"343","Louisville","@","Oregon State","L (28-35)","2010-09-18"
"545","Louisville","","Memphis","W (56-0)","2010-10-09"
"836","Louisville","@","Pittsburgh","L (3-20)","2010-10-30"
"936","Louisville","@","Syracuse","W (28-20)","2010-11-06"
"1034","Louisville","","South Florida","L (21-24)","2010-11-13"
"1140","Louisville","","West Virginia","L (10-17)","2010-11-20"
"1239","Louisville","@","Rutgers","W (40-13)","2010-11-26"
"1324","Louisville","N","Southern Mississippi","W (31-28)","2010-12-21"
"168","Marshall","@","Ohio State","L (7-45)","2010-09-02"
"246","Marshall","","West Virginia","L (21-24)","2010-09-10"
"445","Marshall","","Ohio","W (24-23)","2010-09-25"
"546","Marshall","@","Southern Mississippi","L (16-41)","2010-10-02"
"837","Marshall","","Texas-El Paso","W (16-12)","2010-10-30"
"1035","Marshall","","Memphis","W (28-13)","2010-11-13"
"1141","Marshall","@","Southern Methodist","L (17-31)","2010-11-20"
"1240","Marshall","","Tulane","W (38-23)","2010-11-27"
"169","Maryland","N","Navy","W (17-14)","2010-09-06"
"247","Maryland","","Morgan State","W (62-3)","2010-09-11"
"344","Maryland","@","West Virginia","L (17-31)","2010-09-18"
"838","Maryland","","Wake Forest","W (62-14)","2010-10-30"
"937","Maryland","@","Miami (FL)","L (20-26)","2010-11-06"
"1036","Maryland","@","Virginia","W (42-23)","2010-11-13"
"1241","Maryland","","North Carolina State","W (38-31)","2010-11-27"
"170","Memphis","@","Mississippi State","L (7-49)","2010-09-04"
"345","Memphis","","Middle Tennessee State","W (24-17)","2010-09-18"
"446","Memphis","@","Texas-El Paso","L (13-16)","2010-09-25"
"547","Memphis","","Tulsa","L (7-48)","2010-10-02"
"740","Memphis","","Southern Mississippi","L (19-41)","2010-10-16"
"938","Memphis","","Tennessee","L (14-50)","2010-11-06"
"171","Miami (FL)","","Florida A&M","W (45-0)","2010-09-02"
"248","Miami (FL)","@","Ohio State","L (24-36)","2010-09-11"
"346","Miami (FL)","@","Pittsburgh","W (31-3)","2010-09-23"
"741","Miami (FL)","","North Carolina","W (33-10)","2010-10-23"
"839","Miami (FL)","@","Virginia","L (19-24)","2010-10-30"
"1142","Miami (FL)","","Virginia Tech","L (17-31)","2010-11-20"
"1242","Miami (FL)","","South Florida","L (20-23)","2010-11-27"
"1325","Miami (FL)","N","Notre Dame","L (17-33)","2010-12-31"
"447","Miami (OH)","@","Missouri","L (13-51)","2010-09-25"
"840","Miami (OH)","","Ohio","L (13-34)","2010-10-23"
"1243","Miami (OH)","","Temple","W (23-3)","2010-11-23"
"1326","Miami (OH)","N","Northern Illinois","W (26-21)","2010-12-03"
"1412","Miami (OH)","N","Middle Tennessee State","W (35-21)","2011-01-06"
"172","Michigan State","","Western Michigan","W (38-14)","2010-09-04"
"347","Michigan State","","Notre Dame","W (34-31)","2010-09-18"
"448","Michigan State","","Northern Colorado","W (45-7)","2010-09-25"
"548","Michigan State","","Wisconsin","W (34-24)","2010-10-02"
"646","Michigan State","@","Michigan","W (34-17)","2010-10-09"
"841","Michigan State","@","Northwestern","W (35-27)","2010-10-23"
"1037","Michigan State","","Minnesota","W (31-8)","2010-11-06"
"1143","Michigan State","","Purdue","W (35-31)","2010-11-20"
"1244","Michigan State","@","Penn State","W (28-22)","2010-11-27"
"249","Michigan","@","Notre Dame","W (28-24)","2010-09-11"
"348","Michigan","","Massachusetts","W (42-37)","2010-09-18"
"842","Michigan","@","Penn State","L (31-41)","2010-10-30"
"1038","Michigan","@","Purdue","W (27-16)","2010-11-13"
"1144","Michigan","","Wisconsin","L (28-48)","2010-11-20"
"1245","Michigan","@","Ohio State","L (7-37)","2010-11-27"
"1327","Michigan","N","Mississippi State","L (14-52)","2011-01-01"
"173","Middle Tennessee State","","Minnesota","L (17-24)","2010-09-02"
"250","Middle Tennessee State","","Austin Peay","W (56-33)","2010-09-11"
"549","Middle Tennessee State","","Troy","L (13-42)","2010-10-05"
"939","Middle Tennessee State","","North Texas","L (17-23)","2010-11-13"
"1039","Middle Tennessee State","@","Western Kentucky","W (27-26)","2010-11-20"
"251","Minnesota","","South Dakota","L (38-41)","2010-09-11"
"349","Minnesota","","Southern California","L (21-32)","2010-09-18"
"449","Minnesota","","Northern Illinois","L (23-34)","2010-09-25"
"550","Minnesota","","Northwestern","L (28-29)","2010-10-02"
"647","Minnesota","@","Wisconsin","L (23-41)","2010-10-09"
"742","Minnesota","@","Purdue","L (17-28)","2010-10-16"
"843","Minnesota","","Penn State","L (21-33)","2010-10-23"
"940","Minnesota","","Ohio State","L (10-52)","2010-10-30"
"551","Mississippi State","","Alcorn State","W (49-16)","2010-10-02"
"1246","Mississippi State","@","Mississippi","W (31-23)","2010-11-27"
"174","Mississippi","","Jacksonville State","L (48-49)","2010-09-04"
"252","Mississippi","@","Tulane","W (27-13)","2010-09-11"
"350","Mississippi","","Vanderbilt","L (14-28)","2010-09-18"
"1040","Mississippi","@","Tennessee","L (14-52)","2010-11-13"
"253","Missouri","","McNeese State","W (50-6)","2010-09-11"
"351","Missouri","","San Diego State","W (27-24)","2010-09-18"
"648","Missouri","@","Texas A&M","W (30-9)","2010-10-16"
"743","Missouri","","Oklahoma","W (36-27)","2010-10-23"
"844","Missouri","@","Nebraska","L (17-31)","2010-10-30"
"941","Missouri","@","Texas Tech","L (17-24)","2010-11-06"
"254","Navy","","Georgia Southern","W (13-7)","2010-09-11"
"552","Navy","@","Wake Forest","W (28-27)","2010-10-09"
"649","Navy","","Southern Methodist","W (28-21)","2010-10-16"
"744","Navy","N","Notre Dame","W (35-17)","2010-10-23"
"1328","Navy","@","San Diego State","L (14-35)","2010-12-23"
"175","Nebraska","","Western Kentucky","W (49-10)","2010-09-04"
"352","Nebraska","@","Washington","W (56-21)","2010-09-18"
"450","Nebraska","","South Dakota State","W (17-3)","2010-09-25"
"650","Nebraska","","Texas","L (13-20)","2010-10-16"
"745","Nebraska","@","Oklahoma State","W (51-41)","2010-10-23"
"1145","Nebraska","@","Texas A&M","L (6-9)","2010-11-20"
"1329","Nebraska","N","Oklahoma","L (20-23)","2010-12-04"
"1413","Nebraska","N","Washington","L (7-19)","2010-12-30"
"176","Nevada-Las Vegas","","Wisconsin","L (21-41)","2010-09-04"
"255","Nevada-Las Vegas","@","Utah","L (10-38)","2010-09-11"
"451","Nevada-Las Vegas","","New Mexico","W (45-10)","2010-09-25"
"553","Nevada-Las Vegas","","Nevada","L (26-44)","2010-10-02"
"651","Nevada-Las Vegas","@","West Virginia","L (10-49)","2010-10-09"
"845","Nevada-Las Vegas","","Texas Christian","L (6-48)","2010-10-30"
"1041","Nevada-Las Vegas","","Wyoming","W (42-16)","2010-11-13"
"1247","Nevada-Las Vegas","@","San Diego State","L (14-48)","2010-11-27"
"177","Nevada","","Eastern Washington","W (49-24)","2010-09-02"
"652","Nevada","","San Jose State","W (35-13)","2010-10-09"
"846","Nevada","","Utah State","W (56-42)","2010-10-30"
"1146","Nevada","","New Mexico State","W (52-6)","2010-11-20"
"178","New Mexico State","","San Diego State","L (21-41)","2010-09-11"
"256","New Mexico State","@","Texas-El Paso","L (10-42)","2010-09-18"
"554","New Mexico State","","New Mexico","W (16-14)","2010-10-09"
"847","New Mexico State","","San Jose State","W (29-27)","2010-10-30"
"942","New Mexico State","@","Utah State","L (22-27)","2010-11-06"
"179","New Mexico","@","Oregon","L (0-72)","2010-09-04"
"257","New Mexico","","Texas Tech","L (17-52)","2010-09-11"
"353","New Mexico","","Utah","L (14-56)","2010-09-18"
"555","New Mexico","","Texas-El Paso","L (20-38)","2010-10-02"
"746","New Mexico","","San Diego State","L (20-30)","2010-10-23"
"943","New Mexico","","Wyoming","W (34-31)","2010-11-06"
"1248","New Mexico","","Texas Christian","L (17-66)","2010-11-27"
"180","North Carolina State","","Western Carolina","W (48-7)","2010-09-04"
"556","North Carolina State","","Virginia Tech","L (30-41)","2010-10-02"
"1042","North Carolina State","","Wake Forest","W (38-3)","2010-11-13"
"1147","North Carolina State","@","North Carolina","W (29-25)","2010-11-20"
"1330","North Carolina State","N","West Virginia","W (23-7)","2010-12-28"
"354","North Carolina","@","Rutgers","W (17-13)","2010-09-25"
"653","North Carolina","@","Virginia","W (44-10)","2010-10-16"
"848","North Carolina","","William & Mary","W (21-17)","2010-10-30"
"1043","North Carolina","","Virginia Tech","L (10-26)","2010-11-13"
"1331","North Carolina","N","Tennessee","W (30-27)","2010-12-30"
"258","North Texas","","Rice","L (31-32)","2010-09-11"
"849","North Texas","@","Western Kentucky","W (33-6)","2010-10-30"
"944","North Texas","","Troy","L (35-41)","2010-11-06"
"259","Northern Illinois","","North Dakota","W (23-17)","2010-09-11"
"654","Northern Illinois","","Temple","W (31-17)","2010-10-09"
"945","Northern Illinois","@","Western Michigan","W (28-21)","2010-10-30"
"1044","Northern Illinois","","Toledo","W (65-30)","2010-11-09"
"181","Northwestern","@","Vanderbilt","W (23-21)","2010-09-04"
"260","Northwestern","","Illinois State","W (37-3)","2010-09-11"
"355","Northwestern","@","Rice","W (30-13)","2010-09-18"
"655","Northwestern","","Purdue","L (17-20)","2010-10-09"
"946","Northwestern","@","Penn State","L (21-35)","2010-11-06"
"1249","Northwestern","@","Wisconsin","L (23-70)","2010-11-27"
"1332","Northwestern","N","Texas Tech","L (38-45)","2011-01-01"
"182","Notre Dame","","Purdue","W (23-12)","2010-09-04"
"452","Notre Dame","","Stanford","L (14-37)","2010-09-25"
"656","Notre Dame","","Pittsburgh","W (23-17)","2010-10-09"
"747","Notre Dame","","Western Michigan","W (44-20)","2010-10-16"
"947","Notre Dame","","Tulsa","L (27-28)","2010-10-30"
"1045","Notre Dame","","Utah","W (28-3)","2010-11-13"
"1250","Notre Dame","@","Southern California","W (20-16)","2010-11-27"
"356","Ohio State","","Ohio","W (43-7)","2010-09-18"
"748","Ohio State","@","Wisconsin","L (18-31)","2010-10-16"
"850","Ohio State","","Purdue","W (49-0)","2010-10-23"
"1046","Ohio State","","Penn State","W (38-14)","2010-11-13"
"183","Ohio","","Wofford","W (33-10)","2010-09-04"
"261","Ohio","","Toledo","L (13-20)","2010-09-11"
"1148","Ohio","@","Temple","W (31-23)","2010-11-16"
"1333","Ohio","N","Troy","L (21-48)","2010-12-18"
"184","Oklahoma State","","Washington State","W (65-17)","2010-09-04"
"262","Oklahoma State","","Troy","W (41-38)","2010-09-11"
"357","Oklahoma State","","Tulsa","W (65-28)","2010-09-18"
"453","Oklahoma State","","Texas A&M","W (38-35)","2010-09-30"
"657","Oklahoma State","@","Texas Tech","W (34-17)","2010-10-16"
"1047","Oklahoma State","@","Texas","W (33-16)","2010-11-13"
"1251","Oklahoma State","","Oklahoma","L (41-47)","2010-11-27"
"185","Oklahoma","","Utah State","W (31-24)","2010-09-04"
"557","Oklahoma","N","Texas","W (28-20)","2010-10-02"
"948","Oklahoma","@","Texas A&M","L (19-33)","2010-11-06"
"1048","Oklahoma","","Texas Tech","W (45-7)","2010-11-13"
"186","Oregon State","@","Texas Christian","L (21-30)","2010-09-04"
"658","Oregon State","@","Washington","L (34-35)","2010-10-16"
"851","Oregon State","@","UCLA","L (14-17)","2010-11-06"
"949","Oregon State","","Washington State","L (14-31)","2010-11-13"
"1049","Oregon State","","Southern California","W (36-7)","2010-11-20"
"1149","Oregon State","@","Stanford","L (0-38)","2010-11-27"
"1252","Oregon State","","Oregon","L (20-37)","2010-12-04"
"263","Oregon","@","Tennessee","W (48-13)","2010-09-11"
"358","Oregon","","Portland State","W (69-0)","2010-09-18"
"558","Oregon","","Stanford","W (52-31)","2010-10-02"
"659","Oregon","@","Washington State","W (43-23)","2010-10-09"
"749","Oregon","","UCLA","W (60-13)","2010-10-21"
"852","Oregon","@","Southern California","W (53-32)","2010-10-30"
"950","Oregon","","Washington","W (53-16)","2010-11-06"
"187","Penn State","","Youngstown State","W (44-14)","2010-09-04"
"454","Penn State","","Temple","W (22-13)","2010-09-25"
"188","Pittsburgh","@","Utah","L (24-27)","2010-09-02"
"264","Pittsburgh","","New Hampshire","W (38-16)","2010-09-11"
"660","Pittsburgh","@","Syracuse","W (45-14)","2010-10-16"
"750","Pittsburgh","","Rutgers","W (41-21)","2010-10-23"
"1050","Pittsburgh","@","South Florida","W (17-10)","2010-11-20"
"1150","Pittsburgh","","West Virginia","L (10-35)","2010-11-26"
"265","Purdue","","Western Illinois","W (31-21)","2010-09-11"
"455","Purdue","","Toledo","L (20-31)","2010-09-25"
"951","Purdue","","Wisconsin","L (13-34)","2010-11-06"
"189","Rice","","Texas","L (17-34)","2010-09-04"
"559","Rice","","Southern Methodist","L (31-42)","2010-10-02"
"661","Rice","@","Texas-El Paso","L (24-44)","2010-10-09"
"952","Rice","@","Tulsa","L (27-64)","2010-11-06"
"1051","Rice","@","Tulane","L (49-54)","2010-11-13"
"190","Rutgers","","Norfolk State","W (31-0)","2010-09-02"
"456","Rutgers","","Tulane","L (14-17)","2010-10-02"
"853","Rutgers","@","South Florida","L (27-28)","2010-11-03"
"953","Rutgers","","Syracuse","L (10-13)","2010-11-13"
"1253","Rutgers","@","West Virginia","L (14-35)","2010-12-04"
"191","San Diego State","","Nicholls State","W (47-0)","2010-09-04"
"457","San Diego State","","Utah State","W (41-7)","2010-09-25"
"854","San Diego State","@","Wyoming","W (48-38)","2010-10-30"
"1052","San Diego State","@","Texas Christian","L (35-40)","2010-11-13"
"1151","San Diego State","","Utah","L (34-38)","2010-11-20"
"266","San Jose State","@","Wisconsin","L (14-27)","2010-09-11"
"359","San Jose State","","Southern Utah","W (16-11)","2010-09-18"
"458","San Jose State","@","Utah","L (3-56)","2010-09-25"
"560","San Jose State","","California-Davis","L (13-14)","2010-10-02"
"1053","San Jose State","","Utah State","L (34-38)","2010-11-13"
"192","South Carolina","","Southern Mississippi","W (41-13)","2010-09-02"
"360","South Carolina","","Furman","W (38-19)","2010-09-18"
"751","South Carolina","@","Vanderbilt","W (21-7)","2010-10-23"
"855","South Carolina","","Tennessee","W (38-24)","2010-10-30"
"1152","South Carolina","","Troy","W (69-24)","2010-11-20"
"193","South Florida","","Stony Brook","W (59-14)","2010-09-04"
"361","South Florida","","Western Kentucky","W (24-12)","2010-09-25"
"561","South Florida","","Syracuse","L (9-13)","2010-10-09"
"662","South Florida","@","West Virginia","L (6-20)","2010-10-14"
"267","Southern California","","Virginia","W (17-14)","2010-09-11"
"459","Southern California","@","Washington State","W (50-16)","2010-09-25"
"562","Southern California","","Washington","L (31-32)","2010-10-02"
"663","Southern California","@","Stanford","L (35-37)","2010-10-09"
"1334","Southern California","@","UCLA","W (28-14)","2010-12-04"
"194","Southern Methodist","@","Texas Tech","L (27-35)","2010-09-05"
"362","Southern Methodist","","Washington State","W (35-21)","2010-09-18"
"460","Southern Methodist","","Texas Christian","L (24-41)","2010-09-24"
"664","Southern Methodist","","Tulsa","W (21-18)","2010-10-09"
"954","Southern Methodist","@","Tulane","W (31-17)","2010-10-30"
"1054","Southern Methodist","@","Texas-El Paso","L (14-28)","2010-11-06"
"268","Southern Mississippi","","Prairie View A&M","W (34-7)","2010-09-11"
"955","Southern Mississippi","@","Tulane","W (46-30)","2010-11-06"
"1254","Southern Mississippi","@","Tulsa","L (50-56)","2010-11-26"
"195","Stanford","","Sacramento State","W (52-17)","2010-09-04"
"269","Stanford","@","UCLA","W (35-0)","2010-09-11"
"363","Stanford","","Wake Forest","W (68-24)","2010-09-18"
"752","Stanford","","Washington State","W (38-28)","2010-10-23"
"856","Stanford","@","Washington","W (41-0)","2010-10-30"
"1335","Stanford","N","Virginia Tech","W (40-12)","2011-01-03"
"270","Syracuse","@","Washington","L (20-41)","2010-09-11"
"364","Syracuse","","Maine","W (38-14)","2010-09-18"
"461","Syracuse","","Colgate","W (42-7)","2010-09-25"
"753","Syracuse","@","West Virginia","W (19-14)","2010-10-23"
"196","Temple","","Villanova","W (31-24)","2010-09-03"
"197","Tennessee","","Tennessee-Martin","W (50-0)","2010-09-04"
"1153","Tennessee","@","Vanderbilt","W (24-10)","2010-11-20"
"198","Texas A&M","","Stephen F. Austin","W (48-7)","2010-09-04"
"857","Texas A&M","","Texas Tech","W (45-27)","2010-10-30"
"1255","Texas A&M","@","Texas","W (24-17)","2010-11-25"
"271","Texas Christian","","Tennessee Tech","W (62-7)","2010-09-11"
"665","Texas Christian","","Wyoming","W (45-0)","2010-10-09"
"1055","Texas Christian","@","Utah","W (47-7)","2010-11-06"
"1336","Texas Christian","N","Wisconsin","W (21-19)","2011-01-01"
"365","Texas Tech","","Texas","L (14-24)","2010-09-18"
"1154","Texas Tech","","Weber State","W (64-21)","2010-11-20"
"199","Texas-El Paso","","Arkansas-Pine Bluff","W (31-10)","2010-09-04"
"858","Texas-El Paso","","Tulane","L (24-34)","2010-10-23"
"1256","Texas-El Paso","@","Tulsa","L (28-31)","2010-11-20"
"272","Texas","","Wyoming","W (34-7)","2010-09-11"
"462","Texas","","UCLA","L (12-34)","2010-09-25"
"366","Toledo","@","Western Michigan","W (37-24)","2010-09-18"
"563","Toledo","","Wyoming","L (15-20)","2010-10-02"
"1155","Troy","","Western Kentucky","W (28-14)","2010-11-27"
"1100","Tulane","","Southeastern Louisiana","W (27-21)","2010-09-02"
"666","Tulane","@","Tulsa","L (24-52)","2010-10-16"
"463","Tulsa","","Central Arkansas","W (41-14)","2010-09-25"
"564","UCLA","","Washington State","W (42-28)","2010-10-02"
"1056","UCLA","@","Washington","L (7-24)","2010-11-18"
"273","Utah State","","Idaho State","W (38-17)","2010-09-11"
"667","Utah","@","Wyoming","W (30-6)","2010-10-16"
"1257","Vanderbilt","","Wake Forest","L (13-34)","2010-11-27"
"274","Virginia Tech","","James Madison","L (16-21)","2010-09-11"
"754","Virginia Tech","","Wake Forest","W (52-21)","2010-10-16"
"1258","Virginia Tech","","Virginia","W (37-7)","2010-11-27"
"1101","Virginia","","Richmond","W (34-13)","2010-09-04"
"367","Virginia","","Virginia Military Institute","W (48-7)","2010-09-25"
"1102","Wake Forest","","Presbyterian","W (53-13)","2010-09-02"
"275","Washington State","","Montana State","W (23-22)","2010-09-11"
"1259","Washington State","","Washington","L (28-35)","2010-12-04"
"1103","West Virginia","","Coastal Carolina","W (31-0)","2010-09-04"
"276","Western Michigan","","Nicholls State","W (49-14)","2010-09-11"
"464","Wisconsin","","Austin Peay","W (70-3)","2010-09-25"
"1104","Wyoming","","Southern Utah","W (28-20)","2010-09-04"
