"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Miami (OH)","N","Northern Illinois","2010-12-03",561,61,373,6.1,12,6,0,18,0,3,29,15,51.7,281,9.7,3,0,32,92,2.88,0,0,0,0,21,0,0,3,3,13,6,46.15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,21,18,0,3,5,117,23.4,0,0,0,0,0,6,271,45.17,4,266,66.5,1,25,0,0,1,0,0,117,5,23.4,0,0,6,0,21,32,26,58,5,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,66,490,7.42424242424242,21,3,0,0,0,21,21,373,490,3,3,2,1,0,11,8,3,0,"N"
"Miami (OH)","N","Middle Tennessee State","2011-01-06",562,61,370,6.1,8,7,0,15,0,3,29,18,62.1,162,5.6,0,4,32,208,6.5,3,0,0,0,21,0,0,3,3,13,4,30.77,1,0,0,1,1,100,1,100,0,0,0,0,0,1,11,9,4,21,0,18,3,6,140,23.33,0,1,0,0,0,6,241,40.17,4,249,62.25,1,25,0,0,1,0,0,140,7,20,0,0,1,0,21,36,43,79,8,3,4,112,112,1,5,0,0,0,1,112,1,6,4,0,0,0,0,5,1,4,0,1,68,510,7.5,21,3,1,6,112,15,15,258,398,2,2,-2,4,0,15,12,3,1,"N"
"Michigan","","Connecticut","2010-09-04",278,68,343,5,9,7,0,16,1,1,38,18,47.4,205,5.4,0,0,30,138,4.6,1,0,0,0,10,2,1,1,1,15,4,26.67,6,3,50,3,2,66.67,1,33.33,1,33.33,1,0.5,0,1,20,11,1,10,0,6,4,4,47,11.75,0,0,0,0,0,3,98,32.67,3,196,65.33,0,0,0,0,0,0,0,47,4,11.75,0,0,0,1,10,35,30,65,4,0,0,0,0,0,3,1,8,0,1,8,0,0,1,1,0,0,0,1,1,0,0,3,72,390,5.41666666666667,10,1,0,0,8,10,10,335,382,1,1,0,1,0,10,8,2,0,""
"Michigan","@","Notre Dame","2010-09-11",572,76,535,7,12,8,3,23,0,3,44,21,47.7,381,8.7,2,3,32,154,4.81,1,0,0,0,24,1,1,3,3,14,4,28.57,0,0,0,3,2,66.67,1,33.33,1,33.33,0,1,0,1,23,10,3,24,12,6,6,3,63,21,0,1,9,9,0,8,310,38.75,5,349,69.8,1,20,0,0,0,0,0,72,4,18,0,0,3,0,24,31,32,63,5,1,3,19,19,0,7,0,0,0,0,19,0,0,3,0,0,0,0,3,0,3,0,0,80,607,7.5875,24,3,0,0,19,24,24,516,588,3,3,0,3,0,15,11,4,0,"@"
"Michigan","","Non-Major","2010-09-18",573,78,439,5.6,15,10,1,26,0,5,29,22,75.9,222,7.7,2,1,49,217,4.43,3,0,0,0,37,1,1,4,4,12,6,50,2,2,100,6,6,100,5,83.33,1,16.67,0,1,0,1,7,6,1,37,12,18,7,7,145,20.71,0,1,19,19,0,3,110,36.67,7,288,41.14,0,0,2,0,1,0,0,164,8,20.5,0,0,0,0,37,61,20,81,5,1,1,16,16,0,1,0,0,0,1,16,0,0,1,0,0,0,0,2,1,1,0,0,86,603,7.01162790697674,37,5,0,0,16,37,37,423,587,5,5,3,2,0,11,5,6,0,""
"Michigan","","Bowling Green State","2010-09-25",175,58,283,4.9,8,4,0,12,0,3,31,19,61.3,251,8.1,1,2,27,32,1.19,2,0,0,0,21,0,0,3,3,14,6,42.86,3,2,66.67,2,2,100,2,100,0,0,0,0,0,1,12,8,2,21,6,12,3,9,145,16.11,0,0,0,0,0,5,237,47.4,5,268,53.6,1,20,0,0,0,0,0,145,9,16.1111111111111,0,1,0,0,21,39,18,57,6,3,2,41,41,0,4,0,0,0,0,41,0,2,2,0,0,0,0,2,0,2,0,1,67,428,6.38805970149254,21,3,0,0,41,19,21,242,387,3,3,1,2,0,12,9,3,1,""
"Michigan","@","Indiana","2010-10-02",431,98,568,5.8,22,9,4,35,0,5,64,45,70.3,480,7.5,3,1,34,88,2.59,2,0,0,0,35,0,0,5,5,19,11,57.89,4,2,50,5,4,80,4,80,0,0,0,0,0,1,19,8,1,35,18,12,5,7,145,20.71,0,1,10,10,0,4,128,32,5,301,60.2,0,0,0,0,0,0,0,155,8,19.375,0,0,8,0,35,62,38,100,10,2,1,19,19,0,4,0,0,0,0,19,0,0,1,0,0,0,0,1,0,1,0,2,106,723,6.82075471698113,35,5,0,0,19,35,35,549,704,5,5,4,1,0,12,7,5,0,"@"
"Michigan","","Michigan State","2010-10-09",567,68,536,7.9,10,11,3,24,0,4,26,19,73.1,287,11,1,0,42,249,5.93,3,0,0,0,34,2,2,4,4,13,4,30.77,2,2,100,2,2,100,1,50,1,50,0,1,0,1,7,9,0,34,6,18,10,4,56,14,0,1,9,9,0,4,180,45,7,456,65.14,1,14.29,0,0,0,0,0,65,5,13,0,0,0,0,34,41,34,75,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,601,8.23287671232877,34,4,0,0,0,34,34,536,601,4,4,4,0,0,10,4,6,0,""
"Michigan","","Iowa","2010-10-16",451,60,383,6.4,12,7,2,21,0,5,24,17,70.8,248,10.3,3,0,36,135,3.75,2,0,0,0,38,1,1,5,5,13,7,53.85,0,0,0,5,5,100,4,80,1,20,0,1,0,1,7,6,0,38,18,12,8,2,62,31,0,1,0,0,0,5,231,46.2,7,467,66.71,1,14.29,0,0,0,0,0,62,3,20.6666666666667,0,0,0,0,38,38,28,66,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,445,7.06349206349206,38,5,0,0,0,38,38,383,445,5,5,5,0,0,11,5,6,0,""
"Michigan","@","Penn State","2010-10-30",574,74,435,5.9,14,11,2,27,0,5,28,17,60.7,250,8.9,1,0,46,185,4.02,4,0,0,0,41,2,2,5,5,16,10,62.5,2,2,100,7,6,85.71,5,71.43,1,14.29,0,1,0,1,11,6,0,41,6,24,11,5,115,23,0,2,29,14.5,0,2,98,49,8,547,68.38,2,25,0,0,0,0,0,144,7,20.57143,0,0,0,0,41,36,50,86,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,579,7.14814814814815,41,5,0,0,0,41,41,435,579,5,5,5,0,0,9,2,7,0,"@"
"Michigan","","Illinois","2010-11-06",426,88,561,6.4,10,14,1,25,0,8,27,16,59.3,246,9.1,3,0,61,315,5.16,5,1,1,0,65,4,3,6,6,16,6,37.5,1,1,100,6,5,83.33,4,66.67,1,16.67,1,0.75,0,1,11,10,0,65,20,30,15,7,171,24.43,0,1,21,21,0,6,282,47,9,511,56.78,0,0,0,0,1,0,0,192,8,24,0,0,0,0,65,54,34,88,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,96,753,7.84375,65,8,0,0,0,65,65,561,753,8,8,7,1,0,19,8,11,0,""
"Michigan","@","Purdue","2010-11-13",575,69,256,3.7,5,6,1,12,1,0,33,17,51.5,132,4,0,2,36,124,3.44,0,0,0,0,10,3,3,1,1,17,2,11.76,3,2,66.67,1,1,100,0,0,1,100,0,1,0,1,16,15,3,16,0,0,10,4,105,26.25,0,1,-9,-9,0,7,259,37,5,334,66.8,2,40,0,0,2,0,0,96,5,19.2,0,0,0,0,16,56,2,58,8,3,2,32,12.5,0,3,1,58,1,1,90,1,6,3,0,0,0,0,5,3,2,1,1,74,352,4.75675675675676,10,0,1,6,90,4,4,166,262,-1,-1,-5,4,0,16,13,3,1,"@"
"Michigan","","Wisconsin","2010-11-20",576,73,558,7.6,9,17,0,26,0,6,15,14,93.3,201,13.4,0,1,58,357,6.16,6,0,0,0,48,2,2,6,6,10,5,50,0,0,0,5,4,80,3,60,1,20,0,1,0,1,1,5,1,48,0,36,12,3,53,17.67,0,0,0,0,0,1,41,41,9,568,63.11,0,0,0,0,1,0,0,53,3,17.66667,0,0,0,0,48,44,46,90,4,1,1,9,9,0,1,0,0,0,1,9,0,0,1,0,0,0,0,2,1,1,0,0,76,611,8.03947368421053,48,6,0,0,9,48,48,549,602,6,6,4,2,0,11,3,8,0,""
"Michigan","@","Ohio State","2010-11-27",577,72,478,6.6,9,9,1,19,0,3,27,18,66.7,220,8.1,2,1,45,258,5.73,1,0,0,0,31,3,3,4,4,18,10,55.56,0,0,0,6,4,66.67,1,16.67,3,50,0,1,0,1,9,8,1,37,12,6,13,2,111,55.5,1,0,0,0,0,4,178,44.5,8,511,63.88,1,12.5,0,0,0,1,6,111,2,55.5,0,0,0,0,37,38,32,70,7,1,1,41,41,0,3,0,0,0,1,41,0,0,1,0,0,0,0,1,0,1,0,0,74,589,7.95945945945946,37,4,0,0,41,31,37,437,548,3,4,3,1,0,12,5,7,0,"@"
"Michigan","N","Mississippi State","2011-01-01",578,81,485,6,13,12,1,26,0,7,23,18,78.3,281,12.2,3,1,58,204,3.52,4,0,0,0,52,1,1,7,7,17,9,52.94,5,5,100,6,6,100,6,100,0,0,0,1,0,1,5,8,1,52,18,24,10,3,57,19,0,0,0,0,0,2,94,47,9,591,65.67,1,11.11,0,0,0,0,0,57,3,19,0,0,1,0,52,53,32,85,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,84,542,6.45238095238095,52,7,0,0,0,52,52,485,542,7,7,6,1,0,11,3,8,0,"N"
"Michigan State","","Western Michigan","2010-09-04",563,85,323,3.8,10,5,1,16,0,2,53,30,56.6,238,4.5,2,1,32,85,2.66,0,0,0,0,14,0,0,2,2,23,8,34.78,4,2,50,4,2,50,2,50,0,0,0,0,0,1,23,15,1,14,12,0,2,4,69,17.25,0,5,30,6,0,8,327,40.88,3,194,64.67,1,33.33,0,0,2,0,0,99,9,11,0,0,5,0,14,38,54,92,5,1,1,10,10,0,8,0,0,0,1,10,0,0,1,0,0,0,0,3,2,1,0,2,94,422,4.48936170212766,14,2,0,0,10,14,14,313,412,2,2,-1,3,0,15,13,2,0,""
"Michigan State","","Florida Atlantic","2010-09-11",317,71,301,4.2,10,7,3,20,NA,2,37,24,64.9,256,6.9,1,0,34,45,1.32,1,NA,NA,NA,17,1,1,2,2,16,7,43.75,2,2,100,3,3,100,2,66.67,1,33.33,0,1,0,1,13,9,NA,17,NA,NA,5,6,115,19.17,0,1,6,6,0,6,274,45.67,4,232,58,0,0,0,0,NA,0,0,121,7,17.2857142857143,0,0,1,0,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,NA,0,78,422,5.41025641025641,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,10,7,3,NA,""
"Michigan State","","Notre Dame","2010-09-18",564,81,461,5.7,20,5,3,28,0,4,55,32,58.2,369,6.7,4,1,26,92,3.54,0,0,0,0,31,1,1,4,4,12,5,41.67,1,0,0,4,4,100,3,75,1,25,0,1,0,1,23,7,1,31,24,0,7,5,89,17.8,0,4,25,6.25,0,5,181,36.2,5,336,67.2,1,20,0,0,2,0,0,114,9,12.66667,0,0,3,0,31,34,50,84,2,1,1,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,0,3,2,1,0,1,90,575,6.38888888888889,31,4,0,0,0,31,31,461,575,4,4,1,3,0,14,9,5,0,""
"Michigan State","","Non-Major","2010-09-25",565,61,266,4.4,6,5,4,15,0,1,28,9,32.1,147,5.3,1,4,33,119,3.61,0,0,0,0,7,0,0,1,1,14,6,42.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,8,4,7,6,0,1,7,149,21.29,0,2,14,7,0,6,260,43.33,2,121,60.5,0,0,0,0,0,0,0,163,9,18.11111,0,0,7,0,7,25,46,71,1,0,4,56,38,0,9,0,0,0,2,56,0,0,4,0,0,0,0,4,0,4,0,0,70,429,6.12857142857143,7,1,0,0,56,7,7,210,373,1,1,-3,4,0,11,10,1,0,""
"Michigan State","","Wisconsin","2010-10-02",566,56,292,5.2,6,9,0,15,0,3,25,11,44,127,5.1,1,0,31,165,5.32,2,0,0,0,24,1,1,3,3,11,3,27.27,1,0,0,2,2,100,2,100,0,0,0,1,0,1,14,8,0,24,6,12,6,7,131,18.71,0,1,13,13,0,6,225,37.5,5,338,67.6,1,20,0,0,0,0,0,144,8,18,0,0,3,0,24,28,38,66,5,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64,436,6.8125,24,3,0,0,0,24,24,292,436,3,3,3,0,0,11,7,4,0,""
"Michigan State","@","Michigan","2010-10-09",567,63,377,6,10,9,0,19,0,2,29,17,58.6,215,7.4,1,3,34,162,4.76,1,0,0,0,17,2,1,2,2,11,2,18.18,2,2,100,5,3,60,2,40,1,20,1,0.5,0,1,12,9,3,17,6,6,5,6,126,21,0,1,14,14,0,4,188,47,4,229,57.25,0,0,0,0,0,0,0,140,7,20,0,0,0,0,17,45,22,67,2,1,3,7,7,0,5,0,0,0,0,7,0,0,3,0,0,0,0,3,0,3,0,0,70,517,7.38571428571429,17,2,0,0,7,17,17,370,510,2,2,-1,3,0,11,8,3,0,"@"
"Michigan State","","Illinois","2010-10-16",423,69,255,3.7,8,6,7,21,0,0,27,15,55.6,141,5.2,0,3,42,114,2.71,0,0,0,0,6,2,2,0,0,14,6,42.86,1,1,100,3,2,66.67,0,0,2,66.67,0,1,0,0,12,8,3,6,0,0,6,3,67,22.33,0,0,0,0,0,4,158,39.5,3,182,60.67,2,66.67,0,0,1,0,0,67,3,22.3333333333333,0,0,5,0,6,25,62,87,8,4,3,76,76,0,6,0,0,0,1,76,0,0,3,0,0,0,0,4,1,3,0,0,72,322,4.47222222222222,6,0,0,0,76,6,6,179,246,0,0,-4,4,0,10,8,2,0,""
"Michigan State","@","Northwestern","2010-10-23",568,77,385,5,9,13,0,22,0,3,30,19,63.3,215,7.2,0,1,47,170,3.62,3,0,0,0,27,2,2,3,3,16,8,50,1,0,0,6,5,83.33,3,50,2,33.33,0,1,0,1,11,8,1,27,0,18,9,3,63,21,0,3,40,13.33,0,5,191,38.2,6,366,61,2,33.33,0,0,1,0,0,103,6,17.16667,0,0,3,0,27,54,16,70,10,8,1,16,16,0,2,0,0,0,2,16,0,0,1,0,0,0,0,2,1,1,0,1,83,488,5.87951807228916,27,3,0,0,16,27,27,369,472,3,3,1,2,0,13,8,5,0,"@"
"Michigan State","@","Iowa","2010-10-30",453,58,352,6.1,9,8,1,18,0,4,16,11,68.8,190,11.9,3,0,42,162,3.86,1,0,0,0,31,1,1,5,4,11,5,45.45,0,0,0,3,3,100,2,66.67,1,33.33,0,1,1,0.8,5,6,0,37,18,6,7,1,39,39,0,3,24,8,0,5,194,38.8,7,444,63.43,0,0,0,0,0,0,0,63,4,15.75,0,0,0,0,37,25,52,77,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,415,6.69354838709677,31,4,0,0,0,31,31,352,415,4,4,4,0,0,10,5,5,0,"@"
"Michigan State","","Minnesota","2010-11-06",569,59,267,4.5,8,6,0,14,0,1,28,17,60.7,191,6.8,1,1,31,76,2.45,0,1,1,0,8,1,0,0,0,12,2,16.67,5,3,60,3,1,33.33,1,33.33,0,0,1,0,0,0,11,10,1,8,8,0,0,5,134,26.8,0,1,6,6,0,4,128,32,2,126,63,0,0,0,0,0,0,0,140,6,23.33333,0,0,2,1,8,32,32,64,8,1,1,41,41,0,5,0,0,0,0,41,0,0,1,1,0,0,0,1,0,1,0,2,65,407,6.26153846153846,8,1,0,0,41,8,8,226,366,1,1,0,1,0,9,8,1,0,""
"Michigan State","","Purdue","2010-11-20",570,61,378,6.2,7,7,2,16,0,3,27,16,59.3,189,7,2,2,34,189,5.56,1,0,0,0,25,1,1,4,4,13,5,38.46,2,1,50,3,2,66.67,2,66.67,0,0,0,1,0,1,11,8,2,31,12,6,7,5,138,27.6,0,2,23,11.5,0,5,138,27.6,6,354,59,0,0,0,0,0,0,0,161,7,23,0,0,3,1,31,27,48,75,3,0,2,28,28,0,3,0,0,0,0,28,0,0,2,1,0,0,0,2,0,2,0,1,68,539,7.92647058823529,25,3,0,0,28,25,25,350,511,3,3,1,2,0,12,8,4,0,""
"Michigan State","@","Penn State","2010-11-27",571,65,396,6.1,15,4,1,20,0,3,44,23,52.3,312,7.1,2,1,21,84,4,1,0,0,0,22,1,1,1,1,14,6,42.86,1,1,100,4,3,75,2,50,1,25,0,1,0,1,21,8,1,22,12,6,4,5,82,16.4,0,3,20,6.67,0,6,207,34.5,5,257,51.4,0,0,0,0,0,0,0,102,8,12.75,0,0,0,0,22,26,38,64,3,1,1,4,4,0,10,0,0,0,1,4,0,0,1,0,0,0,0,1,0,1,0,0,73,498,6.82191780821918,22,3,0,0,4,22,22,392,494,3,3,2,1,0,11,7,4,0,"@"
"Michigan State","N","Alabama","2011-01-01",50,67,546,8.1,13,11,1,25,0,7,23,19,82.6,271,11.8,1,0,44,275,6.25,6,0,0,0,49,0,0,7,7,13,8,61.54,1,1,100,4,4,100,4,100,0,0,0,0,0,1,4,5,0,49,6,36,7,1,18,18,0,3,22,7.33,0,2,79,39.5,8,504,63,1,12.5,0,0,0,0,0,40,4,10,0,0,1,0,49,53,14,67,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,586,8.25352112676056,49,7,0,0,0,49,49,546,586,7,7,7,0,0,9,2,7,0,"N"
"Middle Tennessee State","","Minnesota","2010-09-02",579,84,431,5.1,6,18,3,27,0,3,17,10,58.8,150,8.8,0,0,67,281,4.19,3,0,0,0,24,3,1,3,3,16,8,50,2,2,100,6,4,66.67,3,50,1,16.67,2,0.333333333333333,0,1,7,8,0,24,0,18,6,4,78,19.5,0,2,18,9,0,3,116,38.67,5,331,66.2,0,0,0,0,0,0,0,96,6,16,0,0,1,0,24,55,42,97,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,527,5.85555555555556,24,3,0,0,0,24,24,431,527,3,3,3,0,0,9,5,4,0,""
"Middle Tennessee State","","Non-Major","2010-09-11",580,76,348,4.6,10,5,4,19,0,3,40,16,40,224,5.6,2,2,36,124,3.44,1,0,0,0,27,3,2,3,3,17,8,47.06,1,0,0,5,4,80,2,40,2,40,1,0.666666666666667,0,1,24,9,2,33,12,6,9,6,160,26.67,0,0,0,0,0,6,268,44.67,7,428,61.14,1,14.29,0,0,0,0,0,160,6,26.66667,0,0,3,0,33,43,24,67,5,0,2,39,39,1,9,0,0,0,0,39,1,6,2,0,0,0,0,2,0,2,0,1,82,508,6.19512195121951,27,3,1,6,39,21,21,309,469,2,2,1,1,0,15,10,5,1,""
"Middle Tennessee State","@","Memphis","2010-09-18",545,72,287,4,5,8,2,15,0,3,28,15,53.6,129,4.6,1,0,44,158,3.59,2,0,0,0,24,1,1,3,3,18,7,38.89,0,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,13,11,0,24,6,12,6,4,49,12.25,0,0,0,0,0,10,417,41.7,5,338,67.6,1,20,0,0,0,0,0,49,4,12.25,0,0,0,0,24,35,46,81,11,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,336,4.42105263157895,24,3,0,0,0,24,24,287,336,3,3,3,0,0,14,10,4,0,"@"
"Middle Tennessee State","@","Louisiana","2010-09-25",513,84,340,4,9,9,0,18,1,2,37,19,51.4,214,5.8,1,0,47,126,2.68,1,0,0,0,14,1,0,2,2,19,7,36.84,2,1,50,3,2,66.67,2,66.67,0,0,1,0,0,1,18,12,1,14,6,6,2,5,97,19.4,0,2,21,10.5,0,8,325,40.63,3,169,56.33,0,0,1,0,1,0,0,118,7,16.8571428571429,0,0,1,1,14,57,12,69,10,7,0,0,0,0,1,1,31,0,2,31,0,0,1,1,0,0,0,2,2,0,0,1,91,458,5.03296703296703,14,2,0,0,31,14,14,309,427,2,2,0,2,0,14,12,2,0,"@"
"Middle Tennessee State","","Troy","2010-10-05",581,80,519,6.5,13,8,1,22,0,6,40,29,72.5,281,7,4,0,40,238,5.95,2,0,0,0,42,1,0,6,6,16,8,50,0,0,0,6,5,83.33,5,83.33,0,0,1,0,0,1,11,8,0,42,24,12,6,2,7,3.5,0,3,6,2,0,7,320,45.71,7,439,62.71,1,14.29,1,0,0,0,0,13,5,2.6,0,0,1,1,42,53,24,77,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,532,6.25882352941176,42,6,0,0,0,42,42,519,532,6,6,6,0,0,14,8,6,0,""
"Middle Tennessee State","@","Georgia Tech","2010-10-16",377,71,415,5.8,4,14,1,19,1,6,14,5,35.7,86,6.1,1,0,57,329,5.77,5,0,0,0,42,1,0,6,6,14,5,35.71,2,1,50,4,4,100,4,100,0,0,1,0,0,1,9,9,1,42,6,30,6,2,13,6.5,0,2,21,10.5,0,5,199,39.8,7,481,68.71,3,42.86,0,0,1,0,0,34,4,8.5,0,0,0,0,42,38,48,86,5,1,0,0,0,0,1,1,8,0,3,8,0,0,1,0,0,0,0,2,2,0,0,1,75,449,5.98666666666667,42,6,0,0,8,42,42,407,441,6,6,4,2,0,15,9,6,0,"@"
"Middle Tennessee State","","Louisiana-Monroe","2010-10-23",509,73,269,3.7,10,2,1,13,0,1,45,27,60,273,6.1,1,2,28,-4,-0.14,0,0,0,0,10,1,1,1,1,18,3,16.67,2,1,50,2,2,100,1,50,1,50,0,1,0,1,18,15,2,10,6,0,4,5,130,26,0,2,4,2,0,10,395,39.5,3,179,59.67,2,66.67,0,0,0,0,0,134,7,19.1428571428571,0,0,7,0,10,49,22,71,11,6,2,70,70,1,6,0,0,0,0,70,1,6,2,0,0,0,0,2,0,2,0,1,80,403,5.0375,10,1,1,6,70,4,4,199,333,0,0,-1,1,0,15,13,2,1,""
"Middle Tennessee State","@","Arkansas State","2010-11-02",83,67,493,7.4,12,13,1,26,0,7,29,18,62.1,288,9.9,3,1,38,205,5.39,4,0,0,0,51,3,1,7,6,7,2,28.57,0,0,0,8,6,75,5,62.5,1,12.5,2,0.333333333333333,1,0.857142857142857,11,5,1,51,18,24,9,1,27,27,0,0,0,0,0,1,43,43,9,531,59,1,11.11,0,0,0,0,0,27,1,27,0,0,0,1,51,30,36,66,3,1,1,17,17,0,4,0,0,0,0,17,0,0,1,1,0,0,0,1,0,1,0,0,68,520,7.64705882352941,51,7,0,0,17,51,51,476,503,7,7,6,1,0,12,4,8,0,"@"
"Middle Tennessee State","","North Texas","2010-11-13",582,82,446,5.4,7,14,1,22,0,2,25,16,64,167,6.7,1,1,57,279,4.89,1,0,0,0,23,3,3,2,2,18,10,55.56,0,0,0,3,2,66.67,1,33.33,1,33.33,0,1,0,1,9,8,1,23,6,6,11,4,51,12.75,0,1,1,1,0,6,253,42.17,5,302,60.4,0,0,0,0,1,0,0,52,5,10.4,0,0,2,0,23,66,14,80,9,2,1,30,30,0,3,0,0,0,0,30,0,0,1,0,0,0,0,2,1,1,0,0,87,498,5.72413793103448,23,2,0,0,30,23,23,416,468,2,2,0,2,0,13,8,5,0,""
"Middle Tennessee State","@","Western Kentucky","2010-11-20",583,80,396,5,5,13,1,19,1,2,22,9,40.9,98,4.5,0,0,58,297,5.12,2,0,0,0,20,4,2,3,2,20,8,40,3,1,33.33,5,3,60,2,40,1,20,2,0.5,1,0.666666666666667,13,12,1,26,0,12,8,6,137,22.83,0,4,55,13.75,1,5,235,47,5,315,63,0,0,0,0,0,1,6,192,10,19.2,0,0,0,2,26,50,42,92,5,2,0,0,0,0,3,1,100,1,0,100,1,6,1,2,0,0,0,1,1,0,1,2,90,588,6.53333333333333,26,3,1,6,100,14,20,296,488,1,2,2,0,0,15,10,5,1,"@"
"Middle Tennessee State","","Florida Atlantic","2010-11-27",325,68,256,3.8,11,4,2,17,0,2,35,20,57.1,201,5.7,2,3,33,55,1.67,0,0,0,0,14,1,0,2,2,17,5,29.41,2,2,100,2,1,50,1,50,0,0,1,0,0,1,15,12,3,14,12,0,2,6,131,21.83,0,2,21,10.5,0,7,316,45.14,3,204,68,1,33.33,0,0,0,0,0,152,8,19,0,0,7,0,14,47,22,69,8,5,3,130,79.5,0,8,0,0,0,0,130,0,0,3,0,0,0,0,3,0,3,0,0,76,408,5.36842105263158,14,2,0,0,130,14,14,126,278,2,2,-1,3,0,13,11,2,0,""
