"","Team","X","Opponent","Result","Date"
"963","Utah","@","Washington","W (33-28)","2019-11-02"
"1171","Vanderbilt","","East Tennessee State","W (38-0)","2019-11-23"
"378","Virginia Tech","","Furman","W (24-17)","2019-09-14"
"665","Virginia Tech","","Rhode Island","W (34-17)","2019-10-12"
"964","Virginia Tech","","Wake Forest","W (36-17)","2019-11-09"
"1265","Virginia Tech","@","Virginia","L (30-39)","2019-11-29"
"283","Virginia","","William & Mary","W (52-17)","2019-09-06"
"470","Wake Forest","","Elon","W (49-7)","2019-09-21"
"284","Washington State","","Northern Colorado","W (59-17)","2019-09-07"
"1266","Washington State","@","Washington","L (13-31)","2019-11-29"
"1170","Washington","","Eastern Washington","W (47-14)","2019-08-31"
"1172","West Virginia","","James Madison","W (20-13)","2019-08-31"
"1173","Western Kentucky","","Central Arkansas","L (28-35)","2019-08-29"
"1339","Western Kentucky","N","Western Michigan","W (23-20)","2019-12-30"
"1174","Western Michigan","","Monmouth","W (48-13)","2019-08-31"
"379","Wyoming","","Idaho","W (21-16)","2019-09-14"
