"","Team","X","Opponent","Result","Date"
"447","Iowa State","","Non-Major","L (20-28)","2013-08-31"
"448","Iowa State","","Iowa","L (21-27)","2013-09-14"
"449","Iowa State","@","Tulsa","W (38-21)","2013-09-26"
"450","Iowa State","","Texas","L (30-31)","2013-10-03"
"451","Iowa State","@","Texas Tech","L (35-42)","2013-10-12"
"452","Iowa State","","Oklahoma State","L (27-58)","2013-10-26"
"453","Iowa State","@","Kansas State","L (7-41)","2013-11-02"
"454","Iowa State","","Texas Christian","L (17-21)","2013-11-09"
"455","Iowa State","@","Oklahoma","L (10-48)","2013-11-16"
"456","Iowa State","","Kansas","W (34-0)","2013-11-23"
"457","Iowa State","@","West Virginia","W (52-44)","2013-11-30"
"458","Iowa","","Northern Illinois","L (27-30)","2013-08-31"
"459","Iowa","","Non-Major","W (28-14)","2013-09-07"
"460","Iowa","","Western Michigan","W (59-3)","2013-09-21"
"461","Iowa","@","Minnesota","W (23-7)","2013-09-28"
"462","Iowa","","Michigan State","L (14-26)","2013-10-05"
"463","Iowa","@","Ohio State","L (24-34)","2013-10-19"
"464","Iowa","","Northwestern","W (17-10)","2013-10-26"
"465","Iowa","","Wisconsin","L (9-28)","2013-11-02"
"466","Iowa","@","Purdue","W (38-14)","2013-11-09"
"467","Iowa","","Michigan","W (24-21)","2013-11-23"
"468","Iowa","@","Nebraska","W (38-17)","2013-11-29"
"469","Iowa","N","Louisiana State","L (14-21)","2014-01-01"
"470","Kansas State","","Non-Major","L (21-24)","2013-08-30"
"471","Kansas State","","Louisiana","W (48-27)","2013-09-07"
"472","Kansas State","","Massachusetts","W (37-7)","2013-09-14"
"473","Kansas State","@","Texas","L (21-31)","2013-09-21"
"474","Kansas State","@","Oklahoma State","L (29-33)","2013-10-05"
"475","Kansas State","","West Virginia","W (35-12)","2013-10-26"
"476","Kansas State","@","Texas Tech","W (49-26)","2013-11-09"
"477","Kansas State","","Texas Christian","W (33-31)","2013-11-16"
"478","Kansas State","","Oklahoma","L (31-41)","2013-11-23"
"479","Kansas State","@","Kansas","W (31-10)","2013-11-30"
"480","Kansas State","N","Michigan","W (31-14)","2013-12-28"
"481","Kansas","","Non-Major","W (31-14)","2013-09-07"
"482","Kansas","@","Rice","L (14-23)","2013-09-14"
"483","Kansas","","Louisiana Tech","W (13-10)","2013-09-21"
"484","Kansas","","Texas Tech","L (16-54)","2013-10-05"
"485","Kansas","@","Texas Christian","L (17-27)","2013-10-12"
"486","Kansas","","Oklahoma","L (19-34)","2013-10-19"
"487","Kansas","@","Texas","L (13-35)","2013-11-02"
"488","Kansas","@","Oklahoma State","L (6-42)","2013-11-09"
"489","Kansas","","West Virginia","W (31-19)","2013-11-16"
"490","Kent State","","Non-Major","W (17-10)","2013-08-29"
"491","Kent State","@","Louisiana State","L (13-45)","2013-09-14"
"492","Kent State","@","Penn State","L (0-34)","2013-09-21"
"493","Kent State","@","Western Michigan","W (32-14)","2013-09-28"
"494","Kent State","","Northern Illinois","L (24-38)","2013-10-05"
"495","Kent State","@","South Alabama","L (21-38)","2013-10-19"
"496","Kent State","","Miami (OH)","W (24-6)","2013-11-13"
"497","Kent State","@","Ohio","W (44-13)","2013-11-19"
"498","Kentucky","N","Western Kentucky","L (26-35)","2013-08-31"
"499","Kentucky","","Miami (OH)","W (41-7)","2013-09-07"
"500","Kentucky","","Louisville","L (13-27)","2013-09-14"
"501","Kentucky","@","South Carolina","L (28-35)","2013-10-05"
"502","Kentucky","@","Mississippi State","L (22-28)","2013-10-24"
"503","Kentucky","","Non-Major","W (48-14)","2013-11-02"
"504","Kentucky","","Missouri","L (17-48)","2013-11-09"
"505","Kentucky","@","Vanderbilt","L (6-22)","2013-11-16"
"506","Kentucky","","Tennessee","L (14-27)","2013-11-30"
"507","Louisiana State","N","Texas Christian","W (37-27)","2013-08-31"
"508","Louisiana State","@","Mississippi State","W (59-26)","2013-10-05"
"509","Louisiana State","@","Mississippi","L (24-27)","2013-10-19"
"510","Louisiana State","","Non-Major","W (48-16)","2013-10-26"
"511","Louisiana State","","Texas A&M","W (34-10)","2013-11-23"
"512","Louisiana Tech","@","North Carolina State","L (14-40)","2013-08-31"
"513","Louisiana Tech","","Non-Major","W (27-14)","2013-09-07"
"514","Louisiana Tech","","Tulane","L (15-24)","2013-09-12"
"515","Louisiana Tech","@","Texas-El Paso","W (38-35)","2013-10-05"
"516","Louisiana Tech","","North Texas","L (13-28)","2013-10-19"
"517","Louisiana Tech","","Southern Mississippi","W (36-13)","2013-11-09"
"518","Louisiana Tech","@","Rice","L (14-52)","2013-11-16"
"519","Louisiana Tech","","Tulsa","L (14-24)","2013-11-23"
"520","Louisiana Tech","@","Texas-San Antonio","L (10-30)","2013-11-30"
"521","Louisiana-Monroe","@","Oklahoma","L (0-34)","2013-08-31"
"522","Louisiana-Monroe","","Non-Major","W (48-10)","2013-09-07"
"523","Louisiana-Monroe","@","Wake Forest","W (21-19)","2013-09-14"
"524","Louisiana-Monroe","","Tulane","L (14-31)","2013-09-28"
"525","Louisiana-Monroe","","Western Kentucky","L (10-31)","2013-10-03"
"526","Louisiana-Monroe","@","Texas State","W (21-14)","2013-10-12"
"527","Louisiana-Monroe","@","Troy","W (49-37)","2013-10-31"
"528","Louisiana-Monroe","@","South Alabama","L (14-36)","2013-11-23"
"529","Louisiana-Monroe","@","Louisiana","W (31-28)","2013-11-30"
"530","Louisiana","","Non-Major","W (70-7)","2013-09-14"
"531","Louisiana","","Texas State","W (48-24)","2013-10-05"
"532","Louisiana","@","Western Kentucky","W (37-20)","2013-10-15"
"533","Louisiana","","New Mexico State","W (49-35)","2013-11-02"
"534","Louisiana","","Troy","W (41-36)","2013-11-07"
"535","Louisiana","@","South Alabama","L (8-30)","2013-12-07"
"536","Louisiana","N","Tulane","W (24-21)","2013-12-21"
"537","Louisville","","Ohio","W (49-7)","2013-09-01"
"538","Louisville","","Non-Major","W (44-7)","2013-09-07"
"539","Louisville","@","Temple","W (30-7)","2013-10-05"
"540","Louisville","","Rutgers","W (24-10)","2013-10-10"
"541","Louisville","@","South Florida","W (34-3)","2013-10-26"
"542","Louisville","","Memphis","W (24-17)","2013-11-23"
"543","Louisville","N","Miami (FL)","W (36-9)","2013-12-28"
"544","Marshall","","Miami (OH)","W (52-14)","2013-08-31"
"545","Marshall","","Non-Major","W (55-0)","2013-09-07"
"546","Marshall","@","Ohio","L (31-34)","2013-09-14"
"547","Marshall","@","Virginia Tech","L (21-29)","2013-09-21"
"548","Marshall","","Texas-San Antonio","W (34-10)","2013-10-05"
"549","Marshall","@","Middle Tennessee State","L (49-51)","2013-10-24"
"550","Marshall","","Southern Mississippi","W (61-13)","2013-11-02"
"551","Marshall","@","Tulsa","W (45-34)","2013-11-14"
"552","Marshall","@","Rice","L (24-41)","2013-12-07"
"553","Marshall","N","Maryland","W (31-20)","2013-12-27"
"554","Maryland","","Non-Major","W (47-10)","2013-09-07"
"555","Maryland","N","West Virginia","W (37-0)","2013-09-21"
"556","Maryland","","Virginia","W (27-26)","2013-10-12"
"557","Maryland","@","Wake Forest","L (10-34)","2013-10-19"
"558","Maryland","","Syracuse","L (3-20)","2013-11-09"
"559","Maryland","@","Virginia Tech","W (27-24)","2013-11-16"
"560","Maryland","@","North Carolina State","W (41-21)","2013-11-30"
"561","Massachusetts","@","Wisconsin","L (0-45)","2013-08-31"
"562","Massachusetts","","Non-Major","L (14-24)","2013-09-07"
"563","Massachusetts","","Vanderbilt","L (7-24)","2013-09-21"
"564","Massachusetts","","Miami (OH)","W (17-10)","2013-10-12"
"565","Massachusetts","","Western Michigan","L (30-31)","2013-10-26"
"566","Massachusetts","","Northern Illinois","L (19-63)","2013-11-02"
"567","Massachusetts","@","Ohio","L (23-51)","2013-11-29"
"568","Memphis","@","Middle Tennessee State","L (15-17)","2013-09-14"
"569","Memphis","","Southern Methodist","L (29-34)","2013-10-19"
"570","Memphis","@","South Florida","W (23-10)","2013-11-16"
"571","Memphis","","Temple","L (21-41)","2013-11-30"
"572","Miami (FL)","","Non-Major","W (77-7)","2013-09-21"
"573","Miami (FL)","@","South Florida","W (49-21)","2013-09-28"
"574","Miami (FL)","@","North Carolina","W (27-23)","2013-10-17"
"575","Miami (FL)","","Wake Forest","W (24-21)","2013-10-26"
"576","Miami (FL)","","Virginia Tech","L (24-42)","2013-11-09"
"577","Miami (FL)","","Virginia","W (45-26)","2013-11-23"
"578","Miami (FL)","@","Pittsburgh","W (41-31)","2013-11-29"
"579","Miami (OH)","@","Ohio","L (16-41)","2013-10-26"
"580","Michigan State","","Western Michigan","W (26-13)","2013-08-30"
"581","Michigan State","","South Florida","W (21-6)","2013-09-07"
"582","Michigan State","","Non-Major","W (55-17)","2013-09-14"
"583","Michigan State","@","Notre Dame","L (13-17)","2013-09-21"
"584","Michigan State","","Purdue","W (14-0)","2013-10-19"
"585","Michigan State","","Michigan","W (29-6)","2013-11-02"
"586","Michigan State","@","Nebraska","W (41-28)","2013-11-16"
"587","Michigan State","@","Northwestern","W (30-6)","2013-11-23"
"588","Michigan State","","Minnesota","W (14-3)","2013-11-30"
"589","Michigan State","N","Ohio State","W (34-24)","2013-12-07"
"590","Michigan State","N","Stanford","W (24-20)","2014-01-01"
"591","Michigan","","Notre Dame","W (41-30)","2013-09-07"
"592","Michigan","","Minnesota","W (42-13)","2013-10-05"
"593","Michigan","@","Penn State","L (40-43)","2013-10-12"
"594","Michigan","","Nebraska","L (13-17)","2013-11-09"
"595","Michigan","@","Northwestern","W (27-19)","2013-11-16"
"596","Michigan","","Ohio State","L (41-42)","2013-11-30"
"597","Middle Tennessee State","","Non-Major","W (45-24)","2013-08-29"
"598","Middle Tennessee State","@","North Carolina","L (20-40)","2013-09-07"
"599","Middle Tennessee State","@","North Texas","L (7-34)","2013-10-12"
"600","Middle Tennessee State","@","Southern Mississippi","W (42-21)","2013-11-23"
"601","Middle Tennessee State","","Texas-El Paso","W (48-17)","2013-11-30"
"602","Middle Tennessee State","N","Navy","L (6-24)","2013-12-30"
"603","Minnesota","","Nevada-Las Vegas","W (51-23)","2013-08-29"
"604","Minnesota","@","New Mexico State","W (44-21)","2013-09-07"
"605","Minnesota","","Non-Major","W (29-12)","2013-09-14"
"606","Minnesota","","San Jose State","W (43-24)","2013-09-21"
"607","Minnesota","@","Northwestern","W (20-17)","2013-10-19"
"608","Minnesota","","Nebraska","W (34-23)","2013-10-26"
"609","Minnesota","","Penn State","W (24-10)","2013-11-09"
"610","Minnesota","","Wisconsin","L (7-20)","2013-11-23"
"611","Minnesota","N","Syracuse","L (17-21)","2013-12-27"
"612","Mississippi State","N","Oklahoma State","L (3-21)","2013-08-31"
"613","Mississippi State","","Non-Major","W (51-7)","2013-09-07"
"614","Mississippi State","","Troy","W (62-7)","2013-09-21"
"615","Mississippi State","@","South Carolina","L (16-34)","2013-11-02"
"616","Mississippi State","@","Texas A&M","L (41-51)","2013-11-09"
"617","Mississippi State","","Mississippi","W (17-10)","2013-11-28"
"618","Mississippi State","N","Rice","W (44-7)","2013-12-31"
"619","Mississippi","@","Vanderbilt","W (39-35)","2013-08-29"
"620","Mississippi","","Non-Major","W (31-13)","2013-09-07"
"621","Mississippi","@","Texas","W (44-23)","2013-09-14"
"622","Mississippi","","Texas A&M","L (38-41)","2013-10-12"
"623","Mississippi","","Troy","W (51-21)","2013-11-16"
"624","Mississippi","","Missouri","L (10-24)","2013-11-23"
"625","Missouri","","Non-Major","W (58-14)","2013-08-31"
"626","Missouri","","Toledo","W (38-23)","2013-09-07"
"627","Missouri","@","Vanderbilt","W (51-28)","2013-10-05"
"628","Missouri","","South Carolina","L (24-27)","2013-10-26"
"629","Missouri","","Tennessee","W (31-3)","2013-11-02"
"630","Missouri","","Texas A&M","W (28-21)","2013-11-30"
"631","Missouri","N","Oklahoma State","W (41-31)","2014-01-03"
"632","Navy","","Non-Major","W (51-7)","2013-09-14"
"633","Navy","@","Western Kentucky","L (7-19)","2013-09-28"
"634","Navy","@","Toledo","L (44-45)","2013-10-19"
"635","Navy","","Pittsburgh","W (24-21)","2013-10-26"
"636","Navy","@","Notre Dame","L (34-38)","2013-11-02"
"637","Navy","","South Alabama","W (42-14)","2013-11-16"
"638","Navy","@","San Jose State","W (58-52)","2013-11-22"
"639","Nebraska","","Wyoming","W (37-34)","2013-08-31"
"640","Nebraska","","Southern Mississippi","W (56-13)","2013-09-07"
"641","Nebraska","","UCLA","L (21-41)","2013-09-14"
"642","Nebraska","","Non-Major","W (59-20)","2013-09-21"
"643","Nebraska","@","Purdue","W (44-7)","2013-10-12"
"644","Nebraska","","Northwestern","W (27-24)","2013-11-02"
"645","Nebraska","@","Penn State","W (23-20)","2013-11-23"
"646","Nevada-Las Vegas","","Non-Major","W (38-7)","2013-09-21"
"647","Nevada-Las Vegas","@","New Mexico","W (56-42)","2013-09-28"
"648","Nevada-Las Vegas","@","Nevada","W (27-22)","2013-10-26"
"649","Nevada-Las Vegas","","San Jose State","L (24-34)","2013-11-02"
"650","Nevada-Las Vegas","","Utah State","L (24-28)","2013-11-09"
"651","Nevada-Las Vegas","","San Diego State","W (45-19)","2013-11-30"
"652","Nevada-Las Vegas","N","North Texas","L (14-36)","2014-01-01"
"653","Nevada","@","UCLA","L (20-58)","2013-08-31"
"654","Nevada","","Non-Major","W (36-7)","2013-09-07"
"655","Nevada","@","San Diego State","L (44-51)","2013-10-04"
"656","Nevada","","San Jose State","W (38-16)","2013-11-16"
"657","New Mexico State","@","Texas","L (7-56)","2013-08-31"
"658","New Mexico State","","Texas-El Paso","L (21-42)","2013-09-14"
"659","New Mexico State","@","UCLA","L (13-59)","2013-09-21"
"660","New Mexico State","","San Diego State","L (16-26)","2013-09-28"
"661","New Mexico State","@","New Mexico","L (17-66)","2013-10-05"
"662","New Mexico State","","Rice","L (19-45)","2013-10-19"
"663","New Mexico","","Texas-San Antonio","L (13-21)","2013-08-31"
"664","New Mexico","@","Texas-El Paso","W (42-35)","2013-09-07"
"665","New Mexico","@","Pittsburgh","L (27-49)","2013-09-14"
"666","New Mexico","@","Wyoming","L (31-38)","2013-10-12"
"667","New Mexico","","Utah State","L (10-45)","2013-10-19"
"668","New Mexico","@","San Diego State","L (30-35)","2013-11-02"
"669","North Carolina State","","Non-Major","W (23-21)","2013-09-07"
"670","North Carolina State","@","Wake Forest","L (13-28)","2013-10-05"
"671","North Carolina State","","Syracuse","L (10-24)","2013-10-12"
"672","North Carolina State","","North Carolina","L (19-27)","2013-11-02"
"673","North Carolina","@","South Carolina","L (10-27)","2013-08-29"
"674","North Carolina","@","Virginia Tech","L (17-27)","2013-10-05"
"675","North Carolina","","Virginia","W (45-14)","2013-11-09"
"676","North Carolina","@","Pittsburgh","W (34-27)","2013-11-16"
"677","North Carolina","","Non-Major","W (80-20)","2013-11-23"
"678","North Texas","@","Ohio","L (21-27)","2013-09-07"
"679","North Texas","@","Tulane","L (21-24)","2013-10-05"
"680","North Texas","@","Southern Mississippi","W (55-14)","2013-10-26"
"681","North Texas","","Rice","W (28-16)","2013-10-31"
"682","North Texas","","Texas-El Paso","W (41-7)","2013-11-09"
"683","North Texas","","Texas-San Antonio","L (13-21)","2013-11-23"
"684","North Texas","@","Tulsa","W (42-10)","2013-11-30"
"685","Northern Illinois","","Non-Major","W (43-39)","2013-09-21"
"686","Northern Illinois","@","Purdue","W (55-24)","2013-09-28"
"687","Northern Illinois","@","Toledo","W (35-17)","2013-11-20"
"688","Northern Illinois","","Western Michigan","W (33-14)","2013-11-26"
"689","Northern Illinois","N","Utah State","L (14-21)","2013-12-26"
"690","Northwestern","","Syracuse","W (48-27)","2013-09-07"
"691","Northwestern","","Western Michigan","W (38-17)","2013-09-14"
"692","Northwestern","","Non-Major","W (35-21)","2013-09-21"
"693","Northwestern","","Ohio State","L (30-40)","2013-10-05"
"694","Northwestern","@","Wisconsin","L (6-35)","2013-10-12"
"695","Notre Dame","","Temple","W (28-6)","2013-08-31"
"696","Notre Dame","@","Purdue","W (31-24)","2013-09-14"
"697","Notre Dame","","Oklahoma","L (21-35)","2013-09-28"
"698","Notre Dame","","Southern California","W (14-10)","2013-10-19"
"699","Notre Dame","@","Pittsburgh","L (21-28)","2013-11-09"
"700","Notre Dame","@","Stanford","L (20-27)","2013-11-30"
"701","Notre Dame","N","Rutgers","W (29-16)","2013-12-28"
"702","Ohio State","","San Diego State","W (42-7)","2013-09-07"
"703","Ohio State","","Non-Major","W (76-0)","2013-09-21"
"704","Ohio State","","Wisconsin","W (31-24)","2013-09-28"
"705","Ohio State","","Penn State","W (63-14)","2013-10-26"
"706","Ohio State","@","Purdue","W (56-0)","2013-11-02"
"707","Ohio","","Non-Major","W (38-0)","2013-09-21"
"708","Oklahoma State","@","Texas-San Antonio","W (56-35)","2013-09-07"
"709","Oklahoma State","","Non-Major","W (59-3)","2013-09-14"
"710","Oklahoma State","@","West Virginia","L (21-30)","2013-09-28"
"711","Oklahoma State","","Texas Christian","W (24-10)","2013-10-19"
"712","Oklahoma State","@","Texas Tech","W (52-34)","2013-11-02"
"713","Oklahoma State","@","Texas","W (38-13)","2013-11-16"
"714","Oklahoma State","","Oklahoma","L (24-33)","2013-12-07"
"715","Oklahoma","","West Virginia","W (16-7)","2013-09-07"
"716","Oklahoma","","Tulsa","W (51-20)","2013-09-14"
"717","Oklahoma","","Texas Christian","W (20-17)","2013-10-05"
"718","Oklahoma","N","Texas","L (20-36)","2013-10-12"
"719","Oklahoma","","Texas Tech","W (38-30)","2013-10-26"
"720","Oregon State","","Non-Major","L (46-49)","2013-08-31"
"721","Oregon State","@","Utah","W (51-48)","2013-09-14"
"722","Oregon State","@","San Diego State","W (34-30)","2013-09-21"
"723","Oregon State","@","Washington State","W (52-24)","2013-10-12"
"724","Oregon State","","Stanford","L (12-20)","2013-10-26"
"725","Oregon State","","Southern California","L (14-31)","2013-11-01"
"726","Oregon State","","Washington","L (27-69)","2013-11-23"
"727","Oregon State","@","Oregon","L (35-36)","2013-11-29"
"728","Oregon","","Non-Major","W (66-3)","2013-08-31"
"729","Oregon","@","Virginia","W (59-10)","2013-09-07"
"730","Oregon","","Tennessee","W (59-14)","2013-09-14"
"731","Oregon","@","Washington","W (45-24)","2013-10-12"
"732","Oregon","","Washington State","W (62-38)","2013-10-19"
"733","Oregon","","UCLA","W (42-14)","2013-10-26"
"734","Oregon","@","Stanford","L (20-26)","2013-11-07"
"735","Oregon","","Utah","W (44-21)","2013-11-16"
"736","Oregon","N","Texas","W (30-7)","2013-12-30"
"737","Penn State","N","Syracuse","W (23-17)","2013-08-31"
"738","Penn State","","Purdue","W (45-21)","2013-11-16"
"739","Penn State","@","Wisconsin","W (31-24)","2013-11-30"
"740","Pittsburgh","","Virginia","W (14-3)","2013-09-28"
"741","Pittsburgh","@","Virginia Tech","L (9-19)","2013-10-12"
"742","Pittsburgh","@","Syracuse","W (17-16)","2013-11-23"
"743","Purdue","","Non-Major","W (20-14)","2013-09-07"
"744","Purdue","@","Wisconsin","L (10-41)","2013-09-21"
"745","Rice","@","Texas A&M","L (31-52)","2013-08-31"
"746","Rice","@","Tulsa","W (30-27)","2013-10-05"
"747","Rice","@","Texas-San Antonio","W (27-21)","2013-10-12"
"748","Rice","","Texas-El Paso","W (45-7)","2013-10-26"
"749","Rice","","Tulane","W (17-13)","2013-11-30"
"750","Rutgers","","Non-Major","W (38-0)","2013-09-07"
"751","Rutgers","@","Southern Methodist","W (55-52)","2013-10-05"
"752","Rutgers","","Temple","W (23-20)","2013-11-02"
"753","Rutgers","","South Florida","W (31-6)","2013-12-07"
"754","San Diego State","","Non-Major","L (19-40)","2013-08-31"
"755","San Diego State","@","San Jose State","W (34-30)","2013-11-09"
"756","San Jose State","","Non-Major","W (24-0)","2013-08-29"
"757","San Jose State","@","Stanford","L (13-34)","2013-09-07"
"758","San Jose State","","Utah State","L (12-40)","2013-09-27"
"759","San Jose State","","Wyoming","W (51-44)","2013-10-26"
"760","South Alabama","","Non-Major","L (21-22)","2013-08-29"
"761","South Alabama","@","Tulane","W (41-39)","2013-09-07"
"762","South Alabama","","Western Kentucky","W (31-24)","2013-09-14"
"763","South Alabama","@","Tennessee","L (24-31)","2013-09-28"
"764","South Alabama","@","Troy","L (33-34)","2013-10-05"
"765","South Alabama","@","Texas State","L (31-33)","2013-10-26"
"766","South Carolina","","Vanderbilt","W (35-25)","2013-09-14"
"767","South Carolina","@","Tennessee","L (21-23)","2013-10-19"
"768","South Carolina","","Non-Major","W (70-10)","2013-11-23"
"769","South Carolina","N","Wisconsin","W (34-24)","2014-01-01"
"770","South Florida","","Non-Major","L (21-53)","2013-08-31"
"771","South Florida","","Southern Methodist","L (6-16)","2013-11-23"
"772","Southern California","","Washington State","L (7-10)","2013-09-07"
"773","Southern California","","Utah State","W (17-14)","2013-09-21"
"774","Southern California","","Utah","W (19-3)","2013-10-26"
"775","Southern California","","Stanford","W (20-17)","2013-11-16"
"776","Southern California","","UCLA","L (14-35)","2013-11-30"
"777","Southern Methodist","","Texas Tech","L (23-41)","2013-08-30"
"778","Southern Methodist","","Non-Major","W (31-30)","2013-09-07"
"779","Southern Methodist","@","Texas A&M","L (13-42)","2013-09-21"
"780","Southern Methodist","@","Texas Christian","L (17-48)","2013-09-28"
"781","Southern Methodist","","Temple","W (59-49)","2013-10-26"
"782","Southern Mississippi","","Texas State","L (15-22)","2013-08-31"
"783","Stanford","N","Washington State","W (55-17)","2013-09-28"
"784","Stanford","","Washington","W (31-28)","2013-10-05"
"785","Stanford","@","Utah","L (21-27)","2013-10-12"
"786","Stanford","","UCLA","W (24-10)","2013-10-19"
"787","Syracuse","","Non-Major","W (54-0)","2013-09-14"
"788","Syracuse","","Tulane","W (52-17)","2013-09-21"
"789","Syracuse","","Wake Forest","W (13-0)","2013-11-02"
"790","Temple","","Non-Major","L (29-30)","2013-09-14"
"791","Tennessee","","Non-Major","W (45-0)","2013-08-31"
"792","Tennessee","","Western Kentucky","W (52-20)","2013-09-07"
"793","Tennessee","","Vanderbilt","L (10-14)","2013-11-23"
"794","Texas A&M","","Non-Major","W (65-28)","2013-09-07"
"795","Texas A&M","","Vanderbilt","W (56-24)","2013-10-26"
"796","Texas A&M","","Texas-El Paso","W (57-7)","2013-11-02"
"797","Texas Christian","","Non-Major","W (38-17)","2013-09-07"
"798","Texas Christian","@","Texas Tech","L (10-20)","2013-09-12"
"799","Texas Christian","","Texas","L (7-30)","2013-10-26"
"800","Texas Christian","","West Virginia","L (27-30)","2013-11-02"
"801","Texas State","","Non-Major","W (28-3)","2013-09-07"
"802","Texas State","@","Texas Tech","L (7-33)","2013-09-21"
"803","Texas State","","Wyoming","W (42-21)","2013-09-28"
"804","Texas State","","Western Kentucky","L (7-38)","2013-11-23"
"805","Texas State","@","Troy","L (28-42)","2013-11-29"
"806","Texas Tech","","Non-Major","W (61-13)","2013-09-07"
"807","Texas Tech","@","West Virginia","W (37-27)","2013-10-19"
"808","Texas Tech","@","Texas","L (16-41)","2013-11-28"
"809","Texas-El Paso","","Texas-San Antonio","L (13-32)","2013-09-21"
"810","Texas-El Paso","","Tulsa","L (20-34)","2013-10-12"
"811","Texas-El Paso","@","Tulane","L (3-45)","2013-11-23"
"812","Texas-San Antonio","@","Tulsa","W (34-15)","2013-11-02"
"813","Texas-San Antonio","","Tulane","W (10-7)","2013-11-09"
"814","Texas","@","West Virginia","W (47-40)","2013-11-09"
"815","Toledo","","Non-Major","W (33-21)","2013-09-14"
"816","Toledo","","Western Michigan","W (47-20)","2013-10-05"
"817","Troy","","Non-Major","W (66-3)","2013-09-07"
"818","Troy","@","Western Kentucky","W (32-26)","2013-10-26"
"819","Tulane","","Non-Major","W (34-7)","2013-08-29"
"820","Tulane","","Tulsa","W (14-7)","2013-10-26"
"821","UCLA","@","Utah","W (34-27)","2013-10-03"
"822","UCLA","","Washington","W (41-31)","2013-11-15"
"823","UCLA","N","Virginia Tech","W (42-12)","2013-12-31"
"824","Utah State","@","Utah","L (26-30)","2013-08-29"
"825","Utah State","","Non-Major","W (70-6)","2013-09-14"
"826","Utah State","","Wyoming","W (35-7)","2013-11-30"
"827","Utah","","Non-Major","W (70-7)","2013-09-07"
"828","Utah","@","Washington State","L (37-49)","2013-11-23"
"829","Vanderbilt","","Non-Major","W (38-3)","2013-09-07"
"830","Vanderbilt","","Wake Forest","W (23-21)","2013-11-30"
"831","Virginia Tech","","Non-Major","W (45-3)","2013-09-07"
"832","Virginia Tech","@","Virginia","W (16-6)","2013-11-30"
"833","Virginia","","Non-Major","W (49-0)","2013-09-21"
"834","Wake Forest","","Non-Major","W (31-7)","2013-08-29"
"835","Washington State","","Non-Major","W (48-10)","2013-09-14"
"836","Washington State","@","Washington","L (17-27)","2013-11-29"
"837","Washington","","Non-Major","W (56-0)","2013-09-21"
"838","West Virginia","","Non-Major","W (24-17)","2013-08-31"
"839","Western Kentucky","","Non-Major","W (58-17)","2013-09-21"
"840","Western Michigan","","Non-Major","L (23-27)","2013-09-07"
"841","Wisconsin","","Non-Major","W (48-0)","2013-09-07"
"842","Wyoming","","Non-Major","W (35-7)","2013-09-14"
