"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Toledo","@","Arkansas State","2016-09-02",76,63,266,4.2,3,8,2,13,0,1,25,11,44,124,5,0,0,38,142,3.74,1,0,0,0,10,1,1,1,1,16,3,18.75,4,2,50,2,1,50,1,50,0,0,0,1,0,1,14,13,0,10,0,6,4,5,71,14.2,0,1,24,24,0,7,287,41,3,195,65,1,33.33,0,0,0,0,0,95,6,15.83333,0,0,0,0,10,33,40,73,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,361,5.231884,10,1,0,0,0,10,10,266,361,1,1,1,0,0,11,9,2,0,"@"
"Toledo","","Non-Major","2016-09-10",846,67,235,3.5,4,6,2,12,0,0,25,9,36,65,2.6,0,0,42,170,4.05,0,0,0,0,3,2,1,0,0,19,5,26.32,1,0,0,2,1,50,0,0,1,50,1,0.5,0,0,16,14,0,3,0,0,3,7,149,21.29,0,3,3,1,0,11,440,40,2,129,64.5,0,0,0,0,0,0,0,152,10,15.2,0,0,4,2,3,44,32,76,13,1,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,77,387,5.025974,3,0,0,0,0,3,3,235,387,0,0,0,0,0,14,13,1,0,""
"Toledo","","Fresno State","2016-09-17",371,53,254,4.8,5,2,0,7,0,2,26,13,50,203,7.8,2,0,27,51,1.89,0,0,0,0,17,1,1,2,2,13,0,0,0,0,0,2,2,100,1,50,1,50,0,1,0,1,13,13,0,17,12,0,5,7,133,19,0,2,34,17,0,12,461,38.42,4,243,60.75,1,25,0,0,0,0,0,167,9,18.55556,0,0,6,0,17,30,28,58,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,421,6.790323,17,2,0,0,0,17,17,254,421,2,2,2,0,0,15,12,3,0,""
"Toledo","@","Brigham Young","2016-09-30",185,66,586,8.9,10,14,2,26,0,7,21,11,52.4,248,11.8,1,0,45,338,7.51,6,0,0,0,55,2,2,7,7,9,3,33.33,0,0,0,6,6,100,4,66.67,2,33.33,0,1,0,1,10,6,0,55,6,36,13,8,148,18.5,0,1,4,4,0,5,220,44,9,559,62.11,2,22.22,0,0,0,0,0,152,9,16.88889,0,0,1,0,55,50,20,70,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,738,9.84,55,7,0,0,0,55,55,586,738,7,7,7,0,0,14,5,9,0,"@"
"Toledo","@","Eastern Michigan","2016-10-08",323,58,317,5.5,11,4,1,16,1,2,38,20,52.6,255,6.7,1,1,20,62,3.1,1,0,0,0,20,2,2,2,2,10,2,20,0,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,18,8,2,20,6,6,8,4,46,11.5,0,0,0,0,0,6,264,44,5,304,60.8,1,20,0,0,0,0,0,46,4,11.5,0,0,7,0,20,21,26,47,1,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,62,363,5.854839,20,2,0,0,0,20,20,317,363,2,2,0,2,0,12,8,4,0,"@"
"Toledo","","Bowling Green State","2016-10-15",177,72,502,7,12,10,2,24,0,5,38,25,65.8,335,8.8,5,1,34,167,4.91,0,0,0,0,35,0,0,5,5,14,3,21.43,4,3,75,4,4,100,4,100,0,0,0,0,0,1,13,11,1,35,30,0,5,5,101,20.2,0,1,0,0,0,7,309,44.14,6,307,51.17,2,33.33,0,0,0,0,0,101,6,16.83333,0,0,3,0,35,45,20,65,5,2,1,9,9,0,2,0,0,0,1,9,0,0,1,0,0,0,0,1,0,1,0,1,78,603,7.730769,35,5,0,0,9,35,35,493,594,5,5,4,1,0,14,9,5,0,""
"Toledo","","Central Michigan","2016-10-22",229,56,344,6.1,11,5,2,18,0,2,33,19,57.6,247,7.5,1,1,23,97,4.22,1,0,0,0,17,1,1,2,2,10,2,20,2,1,50,4,3,75,2,50,1,25,0,1,0,1,14,8,1,17,6,6,5,3,55,18.33,0,0,0,0,0,4,165,41.25,3,179,59.67,0,0,0,1,1,0,0,55,3,18.33333,0,0,6,0,17,38,10,48,5,1,1,3,3,0,3,0,0,0,1,3,0,0,1,0,0,0,0,2,1,1,0,1,59,399,6.762712,17,2,0,0,3,17,17,341,396,2,2,0,2,0,10,7,3,0,""
"Toledo","","Ohio","2016-10-27",728,70,512,7.3,9,12,2,23,1,4,22,11,50,243,11,3,0,48,269,5.6,1,0,0,0,31,2,1,4,4,14,5,35.71,0,0,0,2,1,50,0,0,1,50,1,0.5,0,1,11,9,1,31,18,6,7,4,102,25.5,0,1,19,19,0,7,244,34.86,6,345,57.5,0,0,0,0,0,0,0,121,5,24.2,0,0,5,0,31,55,12,67,9,3,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,75,633,8.44,31,4,0,0,0,31,31,512,633,4,4,3,1,0,14,9,5,0,""
"Toledo","@","Akron","2016-11-02",23,61,444,7.3,12,8,1,21,0,2,36,18,50,348,9.7,2,2,25,96,3.84,0,0,0,0,17,1,1,2,2,11,4,36.36,1,0,0,3,1,33.33,0,0,1,33.33,0,1,0,1,18,7,2,17,12,0,5,5,79,15.8,0,0,0,0,0,5,175,35,4,158,39.5,1,25,0,0,0,0,0,79,5,15.8,0,0,4,0,17,38,10,48,5,1,2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,66,523,7.924242,17,2,0,0,0,17,17,444,523,2,2,0,2,0,11,8,3,0,"@"
"Toledo","N","Northern Illinois","2016-11-09",708,86,441,5.1,13,9,1,23,0,3,43,24,55.8,227,5.3,3,1,43,214,4.98,0,0,0,0,24,1,1,3,3,21,10,47.62,0,0,0,4,4,100,3,75,1,25,0,1,0,1,19,11,1,24,18,0,6,6,124,20.67,0,2,2,1,0,8,284,35.5,5,315,63,1,20,0,0,0,0,0,126,8,15.75,0,0,0,0,24,48,40,88,3,0,1,7,7,0,4,0,0,0,0,7,0,0,1,0,0,0,0,1,0,1,0,0,94,567,6.031915,24,3,0,0,7,24,24,434,560,3,3,2,1,0,13,9,4,0,"N"
"Toledo","","Ball State","2016-11-16",132,81,393,4.9,15,7,1,23,1,2,49,33,67.3,260,5.3,2,0,32,133,4.16,0,0,0,0,19,2,2,1,1,19,11,57.89,1,0,0,4,4,100,2,50,2,50,0,1,0,1,16,8,1,19,12,0,7,4,74,18.5,0,2,0,0,0,5,226,45.2,4,234,58.5,1,25,0,1,0,0,0,74,6,12.33333,0,0,4,0,19,47,30,77,3,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,87,467,5.367816,19,2,0,0,0,19,19,393,467,2,2,1,1,0,11,7,4,0,""
"Toledo","@","Western Michigan","2016-11-25",847,73,445,6.1,12,11,2,25,0,6,25,19,76,196,7.8,3,0,48,249,5.19,3,0,0,0,49,2,2,7,7,14,10,71.43,0,0,0,7,7,100,5,71.43,2,28.57,0,1,0,1,6,4,0,55,18,18,13,5,91,18.2,0,2,13,6.5,0,3,115,38.33,10,617,61.7,3,30,0,0,0,0,0,104,7,14.85714,0,0,1,0,55,53,21,74,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,549,6.8625,49,6,0,0,0,49,49,445,549,6,6,6,0,0,11,3,8,0,"@"
"Toledo","N","Appalachian State","2016-12-17",52,80,423,5.3,9,14,2,25,0,3,33,14,42.4,119,3.6,1,0,49,297,6.06,2,0,0,0,25,1,1,4,4,19,8,42.11,2,1,50,4,3,75,3,75,0,0,0,1,0,1,19,11,0,31,6,12,7,3,124,41.33,1,0,0,0,0,6,219,36.5,6,376,62.67,4,66.67,0,0,0,1,6,124,3,41.33333,0,0,6,0,31,35,48,83,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,547,6.590361,31,4,0,0,0,25,31,423,547,3,4,4,0,0,12,7,5,0,"N"
"Troy","","Non-Major","2016-09-03",848,63,254,4,6,4,3,13,0,2,22,14,63.6,161,7.3,2,1,41,93,2.27,0,0,0,0,17,1,1,2,2,15,4,26.67,2,1,50,3,3,100,2,66.67,1,33.33,0,1,0,1,8,11,1,17,12,0,5,7,131,18.71,0,1,5,5,0,8,301,37.63,4,251,62.75,1,25,0,0,0,0,0,136,8,17,0,0,4,0,17,47,24,71,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,71,390,5.492958,17,2,0,0,0,17,17,254,390,2,2,1,1,0,13,10,3,0,""
"Troy","@","Clemson","2016-09-10",257,85,414,4.9,13,8,3,24,1,3,53,27,50.9,292,5.5,3,2,32,122,3.81,0,0,0,0,30,3,3,3,3,20,8,40,1,0,0,4,4,100,1,25,3,75,0,1,0,1,26,12,3,30,18,0,12,1,22,22,0,3,96,32,0,6,225,37.5,7,423,60.43,5,71.43,0,0,0,0,0,118,4,29.5,0,0,2,0,30,38,36,74,5,1,2,56,56,0,6,1,0,0,0,56,0,0,3,0,0,0,0,3,1,2,0,1,89,532,5.977528,30,3,0,0,56,30,30,358,476,3,3,0,3,0,16,10,6,0,"@"
"Troy","@","Southern Mississippi","2016-09-17",813,81,421,5.2,13,5,2,20,1,3,52,24,46.2,263,5.1,1,2,29,158,5.45,2,0,0,0,25,1,1,4,4,18,4,22.22,4,2,50,3,2,66.67,2,66.67,0,0,0,1,0,1,28,14,3,31,6,12,7,8,135,16.88,0,3,2,0.67,0,8,360,45,6,345,57.5,0,0,0,0,0,0,0,137,11,12.45455,0,0,1,0,31,48,20,68,5,0,2,4,4,0,6,1,0,0,2,4,0,0,3,0,0,0,0,3,1,2,0,2,92,558,6.065217,25,3,0,0,4,25,25,417,554,3,3,0,3,0,17,13,4,0,"@"
"Troy","","New Mexico State","2016-09-24",673,87,539,6.2,18,6,1,25,0,1,54,29,53.7,445,8.2,1,5,33,94,2.85,0,0,0,0,6,1,0,0,0,18,5,27.78,4,3,75,6,1,16.67,1,16.67,0,0,1,0,0,0,25,13,5,6,6,0,0,1,13,13,0,0,0,0,0,6,197,32.83,2,124,62,0,0,0,0,0,0,0,13,1,13,0,0,4,1,6,44,26,70,11,3,5,94,67,0,5,0,0,0,0,94,0,0,5,1,0,0,0,5,0,5,0,1,88,552,6.272727,6,1,0,0,94,6,6,445,458,1,1,-4,5,0,14,13,1,0,""
"Troy","@","Idaho","2016-10-01",438,70,255,3.6,10,7,2,19,0,1,34,19,55.9,166,4.9,1,2,36,89,2.47,0,0,0,0,13,2,2,1,1,13,2,15.38,5,3,60,2,1,50,0,0,1,50,0,1,0,1,15,11,2,13,6,0,7,4,49,12.25,0,0,0,0,0,4,187,46.75,3,195,65,2,66.67,0,1,0,0,0,49,4,12.25,0,0,0,0,13,51,10,61,7,4,2,34,17,0,2,0,0,0,1,34,0,0,2,0,0,0,0,2,0,2,0,2,74,304,4.108108,13,1,0,0,34,13,13,221,270,1,1,-1,2,0,11,8,3,0,"@"
"Troy","","Georgia State","2016-10-15",391,76,418,5.5,16,5,3,24,1,3,52,28,53.8,381,7.3,3,2,24,37,1.54,0,0,0,0,21,0,0,3,3,17,8,47.06,4,2,50,1,1,100,1,100,0,0,0,0,0,1,24,9,3,21,18,0,3,4,63,15.75,0,0,0,0,0,5,197,39.4,3,181,60.33,2,66.67,0,1,0,0,0,63,4,15.75,0,0,3,0,21,42,12,54,4,3,2,9,9,0,4,1,0,0,1,9,0,0,3,0,0,0,0,3,1,2,0,2,80,481,6.0125,21,3,0,0,9,21,21,409,472,3,3,0,3,0,13,10,3,0,""
"Troy","@","South Alabama","2016-10-20",791,59,340,5.8,7,4,1,12,1,3,20,11,55,195,9.8,1,0,39,145,3.72,2,0,0,0,21,0,0,3,3,13,3,23.08,1,1,100,3,3,100,3,100,0,0,0,0,0,1,9,10,1,21,6,12,3,3,46,15.33,0,1,0,0,0,9,429,47.67,4,255,63.75,0,0,0,0,0,0,0,46,4,11.5,0,0,0,0,21,38,18,56,8,6,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,63,386,6.126984,21,3,0,0,0,21,21,340,386,3,3,2,1,0,13,10,3,0,"@"
"Troy","","Massachusetts","2016-11-05",581,72,360,5,13,5,0,18,1,4,44,23,52.3,316,7.2,3,1,28,44,1.57,1,0,0,0,31,1,1,4,4,16,7,43.75,3,2,66.67,4,4,100,3,75,1,25,0,1,0,1,21,9,2,31,18,6,7,5,56,11.2,0,0,0,0,0,5,199,39.8,6,362,60.33,1,16.67,0,0,0,0,0,56,5,11.2,0,0,4,0,31,39,10,49,7,5,1,-1,-1,0,7,1,0,0,0,-1,0,0,2,0,0,0,0,2,1,1,0,1,77,416,5.402597,31,4,0,0,-1,31,31,361,417,4,4,2,2,0,13,8,5,0,""
"Troy","","Appalachian State","2016-11-12",49,66,334,5.1,9,9,0,18,1,2,28,14,50,167,6,0,1,38,167,4.39,2,0,0,0,18,1,1,3,3,15,6,40,2,1,50,1,1,100,1,100,0,0,0,1,0,1,14,9,2,24,0,12,6,4,73,18.25,0,1,0,0,0,4,150,37.5,5,315,63,2,40,0,0,0,0,0,73,5,14.6,0,0,3,0,24,45,8,53,8,1,1,1,1,0,2,1,0,0,1,1,0,0,2,0,0,0,0,2,1,1,0,1,71,407,5.732394,18,2,0,0,1,18,18,333,406,2,2,0,2,0,10,7,3,0,""
"Troy","","Arkansas State","2016-11-17",85,77,388,5,6,12,1,19,0,4,26,14,53.8,180,6.9,1,0,51,208,4.08,3,0,0,0,29,0,0,5,5,18,8,44.44,2,2,100,3,3,100,3,100,0,0,0,0,0,1,12,10,0,35,6,18,5,2,45,22.5,0,4,1,0.25,0,8,284,35.5,6,359,59.83,0,0,1,0,0,0,0,46,6,7.666667,0,0,1,0,35,60,6,66,8,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,434,5.228916,29,4,0,0,0,29,29,388,434,4,4,4,0,0,12,8,4,0,""
"Troy","@","Texas State","2016-11-26",837,68,256,3.8,7,9,0,15,0,1,29,12,41.4,147,5.1,0,2,39,109,2.79,1,0,0,0,7,0,0,1,1,16,6,37.5,2,0,0,1,1,100,1,100,0,0,0,0,0,1,17,10,2,7,0,6,1,5,137,27.4,0,1,0,0,0,6,191,31.83,2,124,62,0,0,0,0,0,0,0,137,6,22.83333,0,0,9,0,7,54,6,60,7,0,2,32,16,0,3,0,0,0,0,32,0,0,2,0,0,0,0,2,0,2,0,2,74,393,5.310811,7,1,0,0,32,7,7,224,361,1,1,-1,2,0,11,10,1,0,"@"
"Troy","@","Georgia Southern","2016-12-03",388,63,393,6.2,6,13,1,20,1,4,21,16,76.2,175,8.3,2,0,42,218,5.19,2,0,0,0,28,0,0,4,4,13,6,46.15,2,1,50,1,1,100,1,100,0,0,0,0,0,1,5,7,1,28,12,12,4,2,36,18,0,2,15,7.5,0,5,211,42.2,5,327,65.4,3,60,0,0,0,0,0,51,4,12.75,0,0,1,0,28,41,28,69,8,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,67,444,6.626866,28,4,0,0,0,28,28,393,444,4,4,3,1,0,11,7,4,0,"@"
"Troy","N","Ohio","2016-12-23",730,77,393,5.1,12,6,5,23,1,2,47,23,48.9,315,6.7,2,4,30,78,2.6,0,0,0,0,23,4,3,2,2,12,5,41.67,1,0,0,3,3,100,1,33.33,2,66.67,1,0.75,0,1,24,7,5,23,12,0,11,3,61,20.33,0,3,23,7.67,0,2,65,32.5,6,362,60.33,3,50,0,0,0,0,0,84,6,14,0,0,6,0,23,31,44,75,5,2,4,10,10,0,4,1,0,0,1,10,0,0,5,0,0,0,0,5,1,4,0,1,83,477,5.746988,23,2,0,0,10,23,23,383,467,2,2,-3,5,0,14,9,5,0,"N"
"Tulane","@","Wake Forest","2016-09-01",849,55,175,3.2,4,6,0,10,0,1,21,12,57.1,96,4.6,0,0,34,79,2.32,1,0,0,0,7,0,0,1,1,15,7,46.67,0,0,0,1,1,100,1,100,0,0,0,0,0,1,9,8,0,7,0,6,1,1,30,30,0,2,2,1,0,8,322,40.25,2,128,64,1,50,0,0,0,0,0,32,3,10.66667,0,0,0,0,7,31,20,51,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,207,3.568966,7,1,0,0,0,7,7,175,207,1,1,1,0,0,9,8,1,0,"@"
"Tulane","","Non-Major","2016-09-10",850,54,335,6.2,10,1,2,13,1,2,31,18,58.1,281,9.1,2,2,23,54,2.35,0,0,0,0,15,0,0,3,3,13,4,30.77,0,0,0,1,1,100,1,100,0,0,0,0,0,1,13,9,3,21,12,0,3,7,103,14.71,0,0,0,0,0,6,142,23.67,4,243,60.75,0,0,0,0,1,0,0,103,7,14.71429,0,0,0,1,21,40,13,53,5,1,2,96,96,1,2,1,0,0,2,96,1,6,3,1,0,0,0,4,2,2,0,0,61,438,7.180328,15,2,1,6,96,9,9,239,342,1,1,-2,3,0,12,10,2,1,""
"Tulane","","Navy","2016-09-17",644,64,359,5.6,3,16,2,21,2,3,12,5,41.7,59,4.9,0,0,55,287,5.22,3,1,1,0,21,0,0,2,1,14,9,64.29,0,0,0,4,3,75,3,75,0,0,0,0,1,0.5,7,5,2,21,2,18,1,0,0,0,0,1,0,0,0,4,149,37.25,4,248,62,1,25,0,0,0,0,0,0,1,0,0,0,0,0,21,44,22,66,7,3,0,0,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,65,359,5.523077,21,3,0,0,0,21,21,359,359,3,3,1,2,0,9,6,3,0,""
"Tulane","","Louisiana","2016-09-24",551,101,377,3.7,13,7,0,20,2,4,38,19,50,240,6.3,2,2,63,137,2.17,2,0,0,0,39,4,4,3,3,28,8,28.57,3,3,100,6,6,100,3,50,3,50,0,1,0,1,19,20,4,39,12,12,15,2,43,21.5,0,5,14,2.8,0,8,361,45.13,5,315,63,4,80,0,0,0,0,0,57,7,8.142857,0,0,1,0,39,65,28,93,11,5,2,49,49,0,3,2,0,0,1,49,0,0,4,0,0,0,0,4,2,2,0,0,108,434,4.018519,39,4,0,0,49,39,39,328,385,4,4,0,4,0,20,12,8,0,""
"Tulane","@","Massachusetts","2016-10-01",577,54,312,5.8,7,8,1,16,1,3,30,16,53.3,181,6,2,1,24,131,5.46,1,0,0,0,24,1,1,3,3,12,4,33.33,1,0,0,4,4,100,3,75,1,25,0,1,0,1,14,8,2,24,12,6,6,4,96,24,0,1,0,0,0,5,223,44.6,5,324,64.8,3,60,0,0,0,0,0,96,5,19.2,0,0,0,0,24,21,32,53,2,2,1,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,2,1,1,0,1,59,408,6.915254,24,3,0,0,0,24,24,312,408,3,3,1,2,0,12,8,4,0,"@"
"Tulane","","Memphis","2016-10-14",585,67,399,6,7,8,1,16,2,2,34,21,61.8,236,6.9,1,1,33,163,4.94,1,1,0,1,24,3,3,1,1,14,4,28.57,1,0,0,2,2,100,0,0,2,100,0,1,0,1,13,10,3,24,6,8,10,2,49,24.5,0,1,9,9,0,6,275,45.83,5,322,64.4,2,40,0,1,0,0,0,58,3,19.33333,0,0,0,0,24,44,14,58,7,3,1,5,5,0,6,2,0,0,2,5,0,0,3,0,0,0,0,3,2,1,0,1,70,457,6.528571,24,2,0,0,5,24,24,394,452,2,2,-1,3,0,15,10,5,0,""
"Tulane","@","Tulsa","2016-10-22",851,81,566,7,9,17,3,29,2,6,23,14,60.9,236,10.3,3,0,58,330,5.69,3,1,0,0,50,2,2,6,6,15,8,53.33,0,0,0,7,6,85.71,4,57.14,2,28.57,0,1,0,1,9,7,2,50,18,18,12,2,16,8,0,2,0,0,0,4,174,43.5,9,557,61.89,5,55.56,0,0,0,0,0,16,4,4,0,0,1,0,50,40,50,90,6,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,85,582,6.847059,50,6,0,0,0,50,50,566,582,6,6,4,2,0,14,6,8,0,"@"
"Tulane","","Southern Methodist","2016-10-29",811,74,439,5.9,12,7,3,22,0,5,31,16,51.6,302,9.7,2,2,43,137,3.19,3,0,0,0,35,1,0,5,5,17,10,58.82,0,0,0,5,4,80,4,80,0,0,1,0,0,1,15,7,2,35,12,18,5,3,65,21.67,0,0,0,0,0,6,223,37.17,6,379,63.17,1,16.67,0,0,0,0,0,65,3,21.66667,0,0,0,0,35,46,22,68,11,4,2,26,26,0,0,0,0,0,1,26,0,0,2,0,0,0,0,2,0,2,0,0,77,504,6.545455,35,5,0,0,26,35,35,413,478,5,5,3,2,0,14,9,5,0,""
"Tulane","@","Central Florida","2016-11-05",219,55,297,5.4,5,9,2,16,1,2,23,12,52.2,150,6.5,0,1,32,147,4.59,2,0,0,0,19,1,1,5,4,10,3,30,1,0,0,2,2,100,2,100,0,0,0,1,1,0.8,11,7,2,37,0,12,7,1,27,27,0,0,0,0,0,4,153,38.25,7,452,64.57,6,85.71,0,0,0,0,0,27,1,27,0,0,4,0,37,29,22,51,5,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,1,1,0,1,56,324,5.785714,19,2,0,0,0,19,19,297,324,2,2,0,2,0,10,7,3,0,"@"
"Tulane","@","Houston","2016-11-12",430,72,287,4,8,5,1,14,1,3,37,21,56.8,221,6,2,1,35,66,1.89,1,0,0,0,22,0,0,4,4,17,7,41.18,0,0,0,3,3,100,3,100,0,0,0,0,0,1,16,10,2,30,12,6,4,3,-6,-2,0,2,6,3,0,11,486,44.18,5,319,63.8,2,40,0,0,0,0,0,0,5,0,0,0,4,0,30,32,34,66,13,4,1,2,2,0,2,1,0,0,0,2,0,0,2,0,0,0,0,2,1,1,0,0,77,287,3.727273,22,3,0,0,2,22,22,285,285,3,3,1,2,0,16,13,3,0,"@"
"Tulane","","Temple","2016-11-19",823,81,533,6.6,12,12,2,26,0,4,33,18,54.5,337,10.2,2,0,48,196,4.08,2,0,0,0,31,2,1,4,4,21,13,61.9,2,0,0,5,3,60,2,40,1,20,1,0.5,0,1,15,8,0,31,12,12,7,1,25,25,0,1,0,0,0,3,123,41,6,321,53.5,0,0,1,0,0,0,0,25,2,12.5,0,0,0,0,31,56,14,70,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,558,6.722892,31,4,0,0,0,31,31,533,558,4,4,4,0,0,11,6,5,0,""
"Tulane","@","Connecticut","2016-11-26",299,55,308,5.6,8,4,1,13,2,2,31,15,48.4,124,4,1,2,24,184,7.67,1,0,0,0,13,1,0,1,1,13,4,30.77,1,0,0,2,1,50,1,50,0,0,1,0,0,1,16,9,4,13,6,6,1,4,74,18.5,0,0,0,0,0,6,214,35.67,2,130,65,2,100,0,1,0,0,0,74,4,18.5,0,0,3,2,13,29,20,49,6,3,2,38,38,0,3,2,0,0,2,38,0,0,4,2,0,0,0,4,2,2,0,1,59,382,6.474576,13,2,0,0,38,13,13,270,344,2,2,-2,4,0,14,12,2,0,"@"
"Tulsa","","San Jose State","2016-09-03",787,61,287,4.7,10,2,1,13,1,1,29,16,55.2,234,8.1,1,1,32,53,1.66,0,0,0,0,10,1,1,1,1,16,7,43.75,1,0,0,2,1,50,0,0,1,50,0,1,0,1,13,9,2,10,6,0,4,4,114,28.5,0,1,-6,-6,0,7,322,46,3,195,65,3,100,0,0,1,0,0,108,5,21.6,0,0,1,0,10,31,32,63,7,4,1,24,24,1,7,1,0,0,1,24,1,6,2,0,1,1,6,3,2,1,1,1,66,395,5.984848,10,1,2,12,24,4,-2,263,371,0,-1,-2,1,0,13,11,2,2,""
"Tulsa","@","Ohio State","2016-09-10",720,70,417,6,7,12,1,20,1,4,22,14,63.6,149,6.8,0,0,48,268,5.58,4,0,0,0,36,2,2,6,6,14,5,35.71,2,1,50,6,6,100,4,66.67,2,33.33,0,1,0,1,8,9,1,48,0,24,12,1,25,25,0,3,45,15,0,5,256,51.2,9,539,59.89,3,33.33,0,0,0,0,0,70,4,17.5,0,0,1,0,48,41,44,85,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,74,487,6.581081,36,4,0,0,0,36,36,417,487,4,4,3,1,0,13,7,6,0,"@"
