"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"New Mexico","","Air Force","2009-09-19",3,52,290,5.6,3,7,0,10,0,2,23,12,52.2,102,4.4,0,3,29,188,6.48,2,0,0,0,13,1,0,1,1,12,2,16.67,2,1,50,1,0,0,0,0,0,0,1,0,0,1,11,10,3,13,0,12,1,8,112,14,0,1,11,11,0,4,164,41,3,189,63,0,0,0,0,1,0,0,123,9,13.6666666666667,0,0,2,1,13,34,22,56,6,4,3,54,33.5,1,1,0,0,0,1,54,1,6,3,1,0,0,0,4,1,3,0,1,61,413,6.77049180327869,13,2,1,6,54,7,7,236,359,1,1,-2,3,0,12,10,2,1,""
"New Mexico","","New Mexico State","2009-09-26",630,53,356,6.7,8,4,1,13,0,2,28,16,57.1,206,7.4,1,1,25,150,6,1,0,0,0,17,3,1,2,2,12,3,25,0,0,0,3,3,100,2,66.67,1,33.33,2,0.333333333333333,0,1,12,9,1,17,6,6,5,2,26,13,0,1,7,7,0,6,237,39.5,4,261,65.25,0,0,0,0,0,0,0,33,3,11,0,0,0,1,17,34,12,46,4,0,1,7,7,0,4,0,0,0,0,7,0,0,1,1,0,0,0,1,0,1,0,0,56,389,6.94642857142857,17,2,0,0,7,17,17,349,382,2,2,1,1,0,12,9,3,0,""
"New Mexico","@","Texas Tech","2009-10-03",637,91,431,4.7,17,4,3,24,0,3,56,30,53.6,316,5.6,2,0,35,115,3.29,1,0,0,0,22,1,0,4,4,20,6,30,6,3,50,4,2,50,2,50,0,0,1,0,0,1,26,14,0,28,12,6,4,5,90,18,0,0,0,0,0,6,312,52,2,133,66.5,0,0,0,3,2,0,0,90,5,18,0,0,2,0,28,65,6,71,6,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,3,96,521,5.42708333333333,22,3,0,0,0,22,22,431,521,3,3,1,2,0,15,12,3,0,"@"
"New Mexico","@","Wyoming","2009-10-10",638,72,299,4.2,14,6,3,23,0,1,40,26,65,252,6.3,1,2,32,47,1.47,0,0,0,0,13,2,2,1,1,14,3,21.43,3,1,33.33,2,1,50,0,0,1,50,0,1,0,1,14,11,2,13,6,0,7,5,82,16.4,0,2,3,1.5,0,4,193,48.25,5,268,53.6,0,0,0,0,0,0,0,85,7,12.1428571428571,0,1,0,0,13,40,44,84,11,5,2,0,0,0,8,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,2,79,384,4.86075949367089,13,1,0,0,0,11,13,299,384,1,1,-1,2,0,12,9,3,1,"@"
"New Mexico","","Nevada-Las Vegas","2009-10-24",620,56,287,5.1,13,4,2,19,0,2,31,20,64.5,219,7.1,2,0,25,68,2.72,0,0,0,0,17,1,1,2,2,12,5,41.67,2,1,50,1,1,100,1,100,0,0,0,1,0,1,11,7,0,17,12,0,5,5,101,20.2,0,1,0,0,0,4,149,37.25,4,255,63.75,0,0,0,0,2,0,0,101,6,16.8333333333333,0,0,0,1,17,36,20,56,7,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,1,62,388,6.25806451612903,17,2,0,0,0,17,17,287,388,2,2,0,2,0,10,7,3,0,""
"New Mexico","@","San Diego State","2009-10-31",639,89,386,4.3,14,9,2,25,0,2,52,27,51.9,277,5.3,1,0,37,109,2.95,1,0,0,0,20,3,2,2,2,20,9,45,3,1,33.33,4,3,75,2,50,1,25,1,0.666666666666667,0,1,25,11,0,20,6,6,8,4,101,25.25,0,2,-1,-0.5,0,6,277,46.17,5,234,46.8,0,0,1,0,0,0,0,100,6,16.6666666666667,0,1,0,0,20,60,8,68,8,2,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,95,486,5.11578947368421,20,2,0,0,0,18,20,386,486,2,2,2,0,0,14,10,4,1,"@"
"New Mexico","@","Utah","2009-11-07",640,71,334,4.7,10,4,1,15,0,2,42,21,50,252,6,2,2,29,82,2.83,0,0,0,0,14,0,0,2,2,18,5,27.78,4,2,50,1,1,100,1,100,0,0,0,0,0,1,21,13,2,14,12,0,2,2,54,27,0,0,0,0,0,8,410,51.25,3,161,53.67,0,0,0,0,0,0,0,54,2,27,0,0,0,0,14,30,30,60,7,2,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,73,388,5.31506849315068,14,2,0,0,0,14,14,334,388,2,2,0,2,0,14,12,2,0,"@"
"New Mexico","","Brigham Young","2009-11-14",190,81,360,4.4,16,4,2,22,0,3,45,28,62.2,272,6,2,0,36,88,2.44,1,0,0,0,19,3,0,2,1,20,10,50,4,3,75,4,2,50,2,50,0,0,3,0,1,0.5,17,10,0,19,12,6,1,3,68,22.67,0,3,16,5.33,0,4,157,39.25,3,197,65.67,1,33.33,0,1,0,0,0,84,6,14,0,0,0,1,19,49,26,75,9,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,87,444,5.10344827586207,19,3,0,0,0,19,19,360,444,3,3,3,0,0,11,8,3,0,""
"New Mexico","","Colorado State","2009-11-21",267,73,467,6.4,11,15,0,26,0,3,38,22,57.9,197,5.2,2,2,35,270,7.71,1,0,0,0,29,3,3,3,2,14,6,42.86,4,3,75,5,4,80,1,20,3,60,0,1,1,0.666666666666667,16,8,2,29,12,6,11,4,116,29,0,1,6,6,0,1,41,41,7,443,63.29,0,0,0,0,0,0,0,122,5,24.4,0,0,0,1,29,39,32,71,6,3,2,97,97,1,5,0,0,0,1,97,1,6,2,1,0,0,0,2,0,2,0,1,78,589,7.55128205128205,29,3,1,6,97,23,23,370,492,2,2,1,1,0,10,4,6,1,""
"New Mexico","@","Texas Christian","2009-11-28",641,74,172,2.3,8,4,4,16,0,1,45,20,44.4,162,3.6,0,4,29,10,0.34,1,0,0,0,10,1,1,1,1,15,2,13.33,1,0,0,2,2,100,1,50,1,50,0,1,0,1,25,13,4,10,0,6,4,4,79,19.75,0,4,22,5.5,0,9,365,40.56,4,256,64,0,0,0,0,1,0,0,101,8,12.625,0,1,1,1,10,42,22,64,11,3,4,67,67,2,6,0,0,0,0,67,2,14,4,1,0,0,0,5,1,4,0,1,82,273,3.32926829268293,10,1,2,12,67,-4,-2,105,206,-1,-1,-4,3,0,18,16,2,3,"@"
"New Mexico State","","Idaho","2009-09-05",409,67,339,5.1,11,7,3,21,1,1,34,22,64.7,235,6.9,0,1,33,107,3.24,1,0,0,0,6,1,0,1,0,14,7,50,2,2,100,4,1,25,1,25,0,0,1,0,1,0,12,7,2,6,0,6,0,3,35,11.67,0,3,16,5.33,0,4,167,41.75,2,140,70,0,0,0,0,1,0,0,51,6,8.5,0,0,0,0,6,26,58,84,3,1,1,7,7,0,4,1,8,0,2,15,0,0,2,0,0,0,0,3,2,1,0,0,73,390,5.34246575342466,6,1,0,0,15,6,6,324,375,1,1,-2,3,0,9,8,1,0,""
"New Mexico State","","Non-Major","2009-09-12",628,71,304,4.3,4,17,3,24,NA,3,20,8,40,63,3.2,0,1,51,241,4.73,3,0,0,0,21,1,0,3,3,15,8,53.33,0,0,0,3,3,100,3,100,0,0,1,0,0,1,12,7,NA,21,0,18,3,1,38,38,0,4,39,9.75,0,5,148,29.6,4,270,67.5,2,50,1,0,NA,0,0,77,5,15.4,0,0,NA,NA,21,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,76,381,5.01315789473684,21,3,0,0,NA,NA,21,NA,NA,NA,3,2,1,0,10,7,3,0,""
"New Mexico State","","Texas-El Paso","2009-09-19",629,63,284,4.5,3,9,2,14,0,2,23,10,43.5,97,4.2,1,2,40,187,4.68,1,0,0,0,12,1,0,0,0,14,4,28.57,6,3,50,3,2,66.67,2,66.67,0,0,1,0,0,0,13,10,2,12,6,6,0,7,150,21.43,0,1,0,0,0,1,45,45,3,189,63,2,66.67,0,0,1,0,0,150,8,18.75,0,0,0,0,12,28,54,82,2,1,2,35,35,0,4,0,0,0,1,35,0,0,2,0,0,0,0,3,1,2,0,3,71,434,6.11267605633803,12,2,0,0,35,12,12,249,399,2,2,-1,3,0,10,8,2,0,""
"New Mexico State","@","New Mexico","2009-09-26",630,80,218,2.7,4,10,3,17,1,2,24,14,58.3,96,4,1,1,56,122,2.18,1,0,0,0,20,3,2,2,2,22,8,36.36,3,3,100,4,3,75,2,50,1,25,1,0.666666666666667,0,1,10,14,2,20,6,6,8,4,106,26.5,0,5,54,10.8,0,5,267,53.4,5,346,69.2,3,60,0,0,0,0,0,160,9,17.7777777777778,0,0,1,0,20,53,48,101,10,4,1,0,0,0,4,1,10,0,1,10,0,0,2,0,0,0,0,2,1,1,0,0,89,378,4.24719101123596,20,2,0,0,10,20,20,208,368,2,2,0,2,0,12,8,4,0,"@"
"New Mexico State","@","San Diego State","2009-10-03",631,73,234,3.2,4,9,2,15,1,2,26,15,57.7,146,5.6,2,2,47,88,1.87,0,0,0,0,17,1,1,2,2,15,4,26.67,4,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,11,11,3,17,12,0,5,7,140,20,0,3,22,7.33,0,5,224,44.8,4,268,67,1,25,0,0,1,0,0,162,10,16.2,0,0,0,0,17,55,22,77,6,3,2,45,45,0,2,1,14,1,1,59,1,6,3,0,0,0,0,4,2,2,1,4,83,396,4.7710843373494,17,2,1,6,59,11,11,175,337,1,1,-2,3,0,16,13,3,1,"@"
"New Mexico State","","Utah State","2009-10-10",632,66,230,3.5,4,6,0,10,0,2,25,8,32,81,3.2,0,1,41,149,3.63,2,0,0,0,20,2,2,2,2,20,8,40,0,0,0,4,4,100,2,50,2,50,0,1,0,1,17,12,1,20,0,12,8,2,39,19.5,0,4,91,22.75,0,10,455,45.5,4,268,67,1,25,0,0,0,0,0,130,6,21.6666666666667,0,0,1,0,20,24,56,80,7,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,72,360,5,20,2,0,0,0,20,20,230,360,2,2,1,1,0,15,11,4,0,""
"New Mexico State","@","Louisiana Tech","2009-10-17",497,45,142,3.2,3,2,1,6,1,0,20,13,65,68,3.4,0,2,25,74,2.96,0,0,0,0,1,0,0,1,1,11,2,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,3,7,0,0,1,7,130,18.57,0,1,9,9,0,8,263,32.88,2,118,59,0,0,0,0,0,0,0,139,8,17.375,0,0,0,0,7,17,50,67,3,2,2,44,44,0,3,1,8,0,1,52,0,0,3,0,0,0,0,3,1,2,0,0,53,281,5.30188679245283,1,0,0,0,52,1,1,90,229,0,0,-3,3,0,11,11,0,0,"@"
"New Mexico State","","Fresno State","2009-10-24",362,58,283,4.9,2,10,1,13,0,0,15,7,46.7,45,3,0,1,43,238,5.53,0,0,0,0,3,3,1,0,0,13,2,15.38,1,0,0,3,1,33.33,0,0,1,33.33,2,0.333333333333333,0,0,8,11,1,3,0,0,3,2,32,16,0,0,0,0,0,7,306,43.71,2,135,67.5,1,50,0,0,0,0,0,32,2,16,0,0,0,1,3,28,44,72,13,2,1,17,17,1,4,0,0,0,0,17,1,6,1,1,0,0,0,1,0,1,0,1,60,315,5.25,3,0,1,6,17,-3,-3,266,298,-1,-1,-1,0,0,12,11,1,1,""
"New Mexico State","@","Ohio State","2009-10-31",633,45,62,1.4,0,2,0,2,0,0,15,6,40,22,1.5,0,1,30,40,1.33,0,0,0,0,0,0,0,0,0,13,2,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,0,0,0,0,6,105,17.5,0,0,0,0,0,11,495,45,1,68,68,0,0,0,0,2,0,0,105,6,17.5,0,0,0,0,0,31,18,49,7,1,1,0,0,0,1,0,0,1,1,0,1,6,1,0,0,0,0,3,2,1,1,0,51,167,3.27450980392157,0,0,1,6,0,-6,-6,62,167,-1,-1,-3,2,0,14,14,0,1,"@"
"New Mexico State","@","Hawaii","2009-11-14",394,44,244,5.5,3,7,0,10,0,0,21,12,57.1,111,5.3,0,2,23,133,5.78,0,0,0,0,0,0,0,0,0,8,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,6,0,0,0,4,91,22.75,0,1,-20,-20,0,7,279,39.86,2,133,66.5,0,0,0,0,0,0,0,71,5,14.2,0,0,3,0,6,36,8,44,4,2,2,21,21,0,3,0,0,0,1,21,0,0,2,0,0,0,0,2,0,2,0,0,49,315,6.42857142857143,0,0,0,0,21,0,0,223,294,0,0,-2,2,0,9,9,0,0,"@"
"New Mexico State","","Nevada","2009-11-21",626,52,232,4.5,5,4,0,9,0,2,19,8,42.1,77,4.1,2,2,33,155,4.7,0,0,0,0,20,2,2,2,2,14,3,21.43,2,1,50,4,4,100,2,50,2,50,0,1,0,1,11,11,2,20,12,0,8,9,198,22,0,0,0,0,0,7,226,32.29,5,321,64.2,1,20,0,0,0,0,0,198,9,22,0,0,0,0,20,18,58,76,3,1,2,7,7,0,5,0,0,0,0,7,0,0,2,0,0,0,0,2,0,2,0,1,61,430,7.04918032786885,20,2,0,0,7,20,20,225,423,2,2,0,2,0,14,10,4,0,""
"New Mexico State","@","San Jose State","2009-11-28",634,52,218,4.2,2,10,0,12,0,1,14,6,42.9,51,3.6,0,1,38,167,4.39,1,0,0,0,10,1,1,1,1,10,3,30,1,0,0,2,2,100,1,50,1,50,0,1,0,1,8,7,1,10,0,6,4,4,59,14.75,0,0,0,0,0,5,207,41.4,3,184,61.33,0,0,0,0,0,0,0,59,4,14.75,0,0,1,0,10,26,44,70,7,4,1,28,28,0,2,0,0,0,1,28,0,0,1,0,0,0,0,1,0,1,0,1,56,277,4.94642857142857,10,1,0,0,28,10,10,190,249,1,1,0,1,0,9,7,2,0,"@"
"New Mexico State","@","Boise State","2009-12-05",156,56,191,3.4,3,8,0,11,0,1,13,4,30.8,49,3.8,0,1,43,142,3.3,1,0,0,0,7,1,0,1,1,12,3,25,1,0,0,2,1,50,1,50,0,0,1,0,0,1,9,9,1,7,0,6,1,6,150,25,0,2,7,3.5,0,7,255,36.43,2,134,67,1,50,0,0,1,0,0,157,8,19.625,0,0,0,0,7,29,46,75,5,1,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,64,348,5.4375,7,1,0,0,0,7,7,191,348,1,1,-1,2,0,12,11,1,0,"@"
"Non-Major","@","Indiana","2009-09-03",427,57,378,6.6,10,6,1,17,0,1,26,17,65.4,278,10.7,1,0,31,100,3.23,0,0,0,0,13,2,2,1,1,11,3,27.27,0,0,0,3,2,66.67,0,0,2,66.67,0,1,0,1,9,8,0,13,6,0,7,4,73,18.25,0,2,37,18.5,0,6,243,40.5,5,290,58,0,0,1,0,1,0,0,110,6,18.3333333333333,0,1,0,0,13,43,10,53,7,4,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,63,488,7.74603174603175,13,1,0,0,0,11,13,378,488,1,1,0,1,0,11,8,3,1,"@"
"Non-Major","@","Iowa State","2009-09-03",437,65,388,6,8,8,0,16,0,2,27,15,55.6,178,6.6,1,1,38,210,5.53,1,0,0,0,17,1,1,2,2,14,5,35.71,0,0,0,3,2,66.67,2,66.67,0,0,0,1,0,1,12,9,1,17,6,6,5,7,105,15,0,1,-3,-3,0,8,332,41.5,4,243,60.75,0,0,0,0,1,0,0,102,8,12.75,0,0,2,0,17,42,34,76,8,4,1,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,2,1,1,0,0,73,490,6.71232876712329,17,2,0,0,0,17,17,388,490,2,2,0,2,0,13,10,3,0,"@"
"Non-Major","@","Kent State","2009-09-03",473,66,185,2.8,7,3,3,13,0,0,26,12,46.2,107,4.1,0,1,40,78,1.95,0,0,0,0,0,1,0,0,0,14,2,14.29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,1,0,0,0,0,2,21,10.5,0,0,0,0,0,8,277,34.63,3,199,66.33,1,33.33,0,0,1,0,0,21,2,10.5,0,2,3,0,0,43,20,63,8,3,1,16,16,0,4,0,0,0,2,16,0,4,1,0,0,0,0,2,1,1,0,3,68,206,3.02941176470588,0,0,0,0,16,-4,0,169,190,0,0,-2,2,0,16,16,0,2,"@"
"Non-Major","@","Temple","2009-09-03",769,72,357,5,12,6,1,19,0,2,36,25,69.4,293,8.1,2,0,36,64,1.78,0,0,0,0,21,2,2,3,3,15,5,33.33,2,1,50,4,4,100,2,50,2,50,0,1,0,1,11,10,0,27,12,0,9,5,147,29.4,0,1,0,0,0,5,185,37,5,320,64,0,0,0,0,1,0,0,147,6,24.5,0,0,0,0,27,57,8,65,11,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,78,504,6.46153846153846,21,2,0,0,0,21,21,357,504,2,2,1,1,0,11,7,4,0,"@"
"Non-Major","@","Hawaii","2009-09-04",387,69,270,3.9,10,6,0,16,0,3,31,20,64.5,186,6,1,0,38,84,2.21,2,0,0,0,20,0,0,2,2,15,6,40,3,1,33.33,3,3,100,3,100,0,0,0,0,0,1,11,9,0,20,6,12,2,3,54,18,0,0,0,0,0,6,256,42.67,5,347,69.4,0,0,0,0,1,0,0,54,3,18,0,1,7,0,20,50,25,75,5,2,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,2,72,324,4.5,20,3,0,0,0,18,20,270,324,3,3,2,1,0,13,10,3,1,"@"
"Non-Major","@","Air Force","2009-09-05",1,57,151,2.6,5,2,0,7,1,0,13,7,53.8,61,4.7,0,0,44,90,2.05,0,0,0,0,0,1,0,0,0,14,1,7.14,2,1,50,0,0,0,0,0,0,0,1,0,0,0,6,13,1,0,0,0,0,9,135,15,0,1,8,8,0,7,327,46.71,1,70,70,1,100,0,0,3,0,0,143,10,14.3,0,0,0,0,0,27,54,81,6,3,0,0,0,0,2,1,10,1,1,10,1,6,1,0,0,0,0,4,4,0,1,1,67,294,4.38805970149254,0,0,1,6,10,-6,-6,141,284,-1,-1,-4,3,0,13,13,0,1,"@"
"Non-Major","@","Arizona State","2009-09-05",52,47,37,0.8,2,1,1,4,0,0,20,9,45,42,2.1,0,4,27,-5,-0.19,0,0,0,0,3,1,1,0,0,13,1,7.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,12,4,3,0,0,3,8,210,26.25,0,0,0,0,0,6,226,37.67,2,131,65.5,0,0,0,0,1,0,0,210,8,26.25,0,0,0,1,3,33,18,51,10,2,4,67,29.7,1,6,0,0,0,2,67,1,6,4,1,0,0,0,5,1,4,0,1,55,247,4.49090909090909,3,0,1,6,67,-3,-3,-30,180,-1,-1,-5,4,0,13,12,1,1,"@"
"Non-Major","@","Arkansas State","2009-09-05",76,44,69,1.6,2,1,2,5,0,0,16,6,37.5,39,2.4,0,0,28,30,1.07,0,0,0,0,0,0,0,0,0,12,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,8,101,12.63,0,0,0,0,0,11,405,36.82,1,61,61,0,0,0,0,2,0,0,101,8,12.625,0,0,0,1,0,26,30,56,9,4,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,52,170,3.26923076923077,0,0,0,0,0,0,0,69,170,0,0,-2,2,0,13,13,0,0,"@"
"Non-Major","@","Arkansas","2009-09-05",88,58,205,3.5,7,4,5,16,0,1,22,13,59.1,123,5.6,0,2,36,82,2.28,1,0,0,0,10,1,1,1,1,13,4,30.77,0,0,0,1,1,100,1,100,0,0,0,1,0,1,9,9,2,10,0,6,4,6,126,21,0,0,0,0,0,5,208,41.6,3,199,66.33,1,33.33,0,0,0,0,0,126,6,21,0,0,3,0,10,48,22,70,8,3,2,5,5,0,3,0,0,0,0,5,0,0,2,0,0,0,0,2,0,2,0,0,64,331,5.171875,10,1,0,0,5,10,10,200,326,1,1,-1,2,0,9,7,2,0,"@"
"Non-Major","@","Boston College","2009-09-05",158,54,131,2.4,2,3,0,5,0,0,14,8,57.1,49,3.5,0,0,40,82,2.05,0,0,0,0,0,0,0,0,0,15,2,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,8,150,18.75,0,4,19,4.75,0,12,415,34.58,2,95,47.5,0,0,0,0,0,0,0,169,12,14.0833333333333,0,1,0,0,0,54,10,64,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66,300,4.54545454545455,0,0,0,0,0,-2,0,131,300,0,0,0,0,0,13,13,0,1,"@"
"Non-Major","@","Central Florida","2009-09-05",214,65,286,4.4,9,6,1,16,0,2,35,21,60,208,5.9,2,0,30,78,2.6,0,0,0,0,18,1,1,3,3,15,4,26.67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,11,0,24,12,0,6,4,65,16.25,0,0,0,0,0,9,302,33.56,5,262,52.4,0,0,0,0,0,0,0,65,4,16.25,0,0,5,0,24,45,10,55,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,351,5.08695652173913,18,2,0,0,0,18,18,286,351,2,2,2,0,0,12,9,3,0,"@"
"Non-Major","@","Duke","2009-09-05",291,64,282,4.4,6,10,1,17,0,2,24,13,54.2,157,6.5,0,0,40,125,3.13,2,0,0,0,18,1,1,3,3,13,3,23.08,2,1,50,4,2,50,2,50,0,0,0,1,0,1,11,10,0,24,0,12,6,3,33,11,0,3,59,19.67,1,6,222,37,6,381,63.5,0,0,0,0,0,1,6,92,6,15.3333333333333,0,1,5,0,24,28,46,74,1,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,70,374,5.34285714285714,24,3,0,0,0,16,24,282,374,2,3,3,0,0,12,8,4,1,"@"
"Non-Major","@","East Carolina","2009-09-05",302,73,246,3.4,7,10,1,18,0,3,25,14,56,144,5.8,0,1,48,102,2.13,3,0,0,0,24,2,1,3,3,17,6,35.29,2,1,50,4,3,75,3,75,0,0,1,0.5,0,1,11,11,1,24,0,18,6,5,117,23.4,0,2,43,21.5,0,5,169,33.8,6,388,64.67,1,16.67,0,0,0,0,0,160,7,22.8571428571429,0,1,4,0,24,39,52,91,11,3,1,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,1,80,406,5.075,24,3,0,0,0,22,24,246,406,3,3,2,1,0,13,9,4,1,"@"
"Non-Major","@","Florida","2009-09-05",349,76,323,4.3,12,5,1,18,0,0,49,28,57.1,228,4.7,0,1,27,95,3.52,0,0,0,0,3,1,1,0,0,20,8,40,2,1,50,2,0,0,0,0,0,0,0,1,0,0,21,12,1,3,0,0,3,9,146,16.22,0,0,0,0,0,9,333,37,2,120,60,0,0,0,0,0,0,0,146,9,16.2222222222222,0,0,2,0,3,50,24,74,4,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,85,469,5.51764705882353,3,0,0,0,0,3,3,323,469,0,0,-1,1,0,12,11,1,0,"@"
"Non-Major","@","Fresno State","2009-09-05",358,62,231,3.7,9,1,2,12,0,0,42,19,45.2,188,4.5,0,1,20,43,2.15,0,0,0,0,0,1,0,0,0,14,3,21.43,3,1,33.33,2,0,0,0,0,0,0,1,0,0,0,23,11,1,0,0,0,0,7,117,16.71,0,0,0,0,0,7,235,33.57,2,122,61,0,0,0,0,0,0,0,117,7,16.7142857142857,0,1,0,1,0,29,34,63,3,0,1,94,94,1,6,0,0,0,0,94,1,8,1,1,0,0,0,1,0,1,0,2,69,348,5.04347826086957,0,0,1,6,94,-8,-6,137,254,-1,-1,-1,0,0,12,12,0,2,"@"
"Non-Major","@","Georgia Tech","2009-09-05",369,71,291,4.1,9,8,3,20,0,2,38,23,60.5,193,5.1,2,1,33,98,2.97,0,0,0,0,17,1,1,2,2,15,6,40,0,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,15,9,1,17,12,0,5,7,135,19.29,0,0,0,0,0,7,249,35.57,3,196,65.33,0,0,0,1,1,0,0,135,7,19.2857142857143,0,0,0,0,17,40,36,76,6,3,1,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,78,426,5.46153846153846,17,2,0,0,0,17,17,291,426,2,2,0,2,0,12,9,3,0,"@"
