"","Team","X","Opponent","Result","Date"
"447","Iowa","","Louisiana-Monroe","W (45-17)","2011-09-24"
"448","Iowa","@","Penn State","L (3-13)","2011-10-08"
"449","Iowa","","Northwestern","W (41-31)","2011-10-15"
"450","Iowa","@","Minnesota","L (21-22)","2011-10-29"
"451","Iowa","","Michigan","W (24-16)","2011-11-05"
"452","Iowa","","Michigan State","L (21-37)","2011-11-12"
"453","Iowa","@","Purdue","W (31-21)","2011-11-19"
"454","Iowa","@","Nebraska","L (7-20)","2011-11-25"
"455","Iowa","N","Oklahoma","L (14-31)","2011-12-30"
"456","Kansas State","","Non-Major","W (10-7)","2011-09-03"
"457","Kansas State","","Kent State","W (37-0)","2011-09-17"
"458","Kansas State","@","Miami (FL)","W (28-24)","2011-09-24"
"459","Kansas State","","Missouri","W (24-17)","2011-10-08"
"460","Kansas State","@","Texas Tech","W (41-34)","2011-10-15"
"461","Kansas State","@","Kansas","W (59-21)","2011-10-22"
"462","Kansas State","","Oklahoma","L (17-58)","2011-10-29"
"463","Kansas State","@","Oklahoma State","L (45-52)","2011-11-05"
"464","Kansas State","","Texas A&M","W (53-50)","2011-11-12"
"465","Kansas State","@","Texas","W (17-13)","2011-11-19"
"466","Kansas","","Non-Major","W (42-24)","2011-09-03"
"467","Kansas","","Northern Illinois","W (45-42)","2011-09-10"
"468","Kansas","","Texas Tech","L (34-45)","2011-10-01"
"469","Kansas","@","Oklahoma State","L (28-70)","2011-10-08"
"470","Kansas","","Oklahoma","L (17-47)","2011-10-15"
"471","Kansas","@","Texas","L (0-43)","2011-10-29"
"472","Kansas","@","Texas A&M","L (7-61)","2011-11-19"
"473","Kansas","N","Missouri","L (10-24)","2011-11-26"
"474","Kent State","","Louisiana","L (12-20)","2011-09-10"
"475","Kent State","","Non-Major","W (33-25)","2011-09-24"
"476","Kent State","@","Ohio","L (10-17)","2011-10-01"
"477","Kent State","@","Northern Illinois","L (10-40)","2011-10-08"
"478","Kent State","","Miami (OH)","L (3-9)","2011-10-15"
"479","Kent State","@","Temple","L (16-34)","2011-11-25"
"480","Kentucky","N","Western Kentucky","W (14-3)","2011-09-01"
"481","Kentucky","","Louisville","L (17-24)","2011-09-17"
"482","Kentucky","@","Louisiana State","L (7-35)","2011-10-01"
"483","Kentucky","@","South Carolina","L (3-54)","2011-10-08"
"484","Kentucky","","Non-Major","W (38-14)","2011-10-22"
"485","Kentucky","","Mississippi State","L (16-28)","2011-10-29"
"486","Kentucky","","Mississippi","W (30-13)","2011-11-05"
"487","Kentucky","@","Vanderbilt","L (8-38)","2011-11-12"
"488","Kentucky","","Tennessee","W (10-7)","2011-11-26"
"489","Louisiana State","N","Oregon","W (40-27)","2011-09-03"
"490","Louisiana State","","Non-Major","W (49-3)","2011-09-10"
"491","Louisiana State","@","Mississippi State","W (19-6)","2011-09-15"
"492","Louisiana State","@","West Virginia","W (47-21)","2011-09-24"
"493","Louisiana State","@","Tennessee","W (38-7)","2011-10-15"
"494","Louisiana State","","Western Kentucky","W (42-9)","2011-11-12"
"495","Louisiana State","@","Mississippi","W (52-3)","2011-11-19"
"496","Louisiana Tech","@","Southern Mississippi","L (17-19)","2011-09-03"
"497","Louisiana Tech","","Non-Major","W (48-42)","2011-09-10"
"498","Louisiana Tech","@","Mississippi State","L (20-26)","2011-09-24"
"499","Louisiana Tech","@","Utah State","W (24-17)","2011-10-22"
"500","Louisiana Tech","","San Jose State","W (38-28)","2011-10-29"
"501","Louisiana Tech","@","Mississippi","W (27-7)","2011-11-12"
"502","Louisiana Tech","@","Nevada","W (24-20)","2011-11-19"
"503","Louisiana Tech","","New Mexico State","W (44-0)","2011-11-26"
"504","Louisiana Tech","N","Texas Christian","L (24-31)","2011-12-21"
"505","Louisiana-Monroe","","Non-Major","W (35-7)","2011-09-10"
"506","Louisiana-Monroe","@","Texas Christian","L (17-38)","2011-09-17"
"507","Louisiana-Monroe","@","Troy","W (38-10)","2011-10-15"
"508","Louisiana-Monroe","@","North Texas","L (21-38)","2011-10-22"
"509","Louisiana-Monroe","","Western Kentucky","L (28-31)","2011-10-29"
"510","Louisiana-Monroe","@","Louisiana","L (35-36)","2011-11-05"
"511","Louisiana-Monroe","","Middle Tennessee State","W (42-14)","2011-11-12"
"512","Louisiana","@","Oklahoma State","L (34-61)","2011-09-03"
"513","Louisiana","","Non-Major","W (38-21)","2011-09-17"
"514","Louisiana","","Troy","W (31-17)","2011-10-08"
"515","Louisiana","","North Texas","W (30-10)","2011-10-15"
"516","Louisiana","@","Western Kentucky","L (23-42)","2011-10-22"
"517","Louisiana","@","Middle Tennessee State","W (45-20)","2011-10-29"
"518","Louisiana","N","San Diego State","W (32-30)","2011-12-17"
"519","Louisville","","Non-Major","W (21-9)","2011-09-01"
"520","Louisville","","Marshall","L (13-17)","2011-10-01"
"521","Louisville","@","North Carolina","L (7-14)","2011-10-08"
"522","Louisville","","Rutgers","W (16-14)","2011-10-21"
"523","Louisville","","Syracuse","W (27-10)","2011-10-29"
"524","Louisville","@","West Virginia","W (38-35)","2011-11-05"
"525","Louisville","","Pittsburgh","L (14-21)","2011-11-12"
"526","Louisville","@","South Florida","W (34-24)","2011-11-25"
"527","Louisville","N","North Carolina State","L (24-31)","2011-12-27"
"528","Marshall","@","West Virginia","L (13-34)","2011-09-04"
"529","Marshall","","Southern Mississippi","W (26-20)","2011-09-10"
"530","Marshall","@","Ohio","L (7-44)","2011-09-17"
"531","Marshall","","Virginia Tech","L (10-30)","2011-09-24"
"532","Marshall","","Rice","W (24-20)","2011-10-15"
"533","Marshall","@","Tulsa","L (17-59)","2011-11-12"
"534","Marshall","@","Memphis","W (23-22)","2011-11-17"
"535","Maryland","","Miami (FL)","W (32-24)","2011-09-05"
"536","Maryland","","West Virginia","L (31-37)","2011-09-17"
"537","Maryland","","Temple","L (7-38)","2011-09-24"
"538","Maryland","","Non-Major","W (28-3)","2011-10-01"
"539","Maryland","","Virginia","L (13-31)","2011-11-05"
"540","Maryland","","Notre Dame","L (21-45)","2011-11-12"
"541","Maryland","@","Wake Forest","L (10-31)","2011-11-19"
"542","Maryland","@","North Carolina State","L (41-56)","2011-11-26"
"543","Memphis","","Mississippi State","L (14-59)","2011-09-01"
"544","Memphis","","Non-Major","W (27-6)","2011-09-17"
"545","Memphis","","Southern Methodist","L (0-42)","2011-09-24"
"546","Memphis","@","Middle Tennessee State","L (31-38)","2011-10-01"
"547","Memphis","@","Rice","L (6-28)","2011-10-08"
"548","Memphis","@","Tulane","W (33-17)","2011-10-22"
"549","Memphis","@","Southern Mississippi","L (7-44)","2011-11-26"
"550","Miami (FL)","","Ohio State","W (24-6)","2011-09-17"
"551","Miami (FL)","","Non-Major","W (45-14)","2011-10-01"
"552","Miami (FL)","@","Virginia Tech","L (35-38)","2011-10-08"
"553","Miami (FL)","@","North Carolina","W (30-24)","2011-10-15"
"554","Miami (FL)","","Virginia","L (21-28)","2011-10-27"
"555","Miami (FL)","@","South Florida","W (6-3)","2011-11-19"
"556","Miami (OH)","@","Missouri","L (6-17)","2011-09-03"
"557","Miami (OH)","@","Minnesota","L (23-29)","2011-09-17"
"558","Miami (OH)","@","Toledo","L (28-49)","2011-10-22"
"559","Miami (OH)","@","Temple","L (21-24)","2011-11-09"
"560","Miami (OH)","","Western Michigan","L (21-24)","2011-11-16"
"561","Miami (OH)","@","Ohio","L (14-21)","2011-11-22"
"562","Michigan State","","Non-Major","W (28-6)","2011-09-02"
"563","Michigan State","@","Notre Dame","L (13-31)","2011-09-17"
"564","Michigan State","@","Ohio State","W (10-7)","2011-10-01"
"565","Michigan State","","Michigan","W (28-14)","2011-10-15"
"566","Michigan State","","Wisconsin","W (37-31)","2011-10-22"
"567","Michigan State","@","Nebraska","L (3-24)","2011-10-29"
"568","Michigan State","","Minnesota","W (31-24)","2011-11-05"
"569","Michigan State","@","Northwestern","W (31-17)","2011-11-26"
"570","Michigan State","N","Wisconsin","L (39-42)","2011-12-03"
"571","Michigan","","Western Michigan","W (34-10)","2011-09-03"
"572","Michigan","","Notre Dame","W (35-31)","2011-09-10"
"573","Michigan","","San Diego State","W (28-7)","2011-09-24"
"574","Michigan","","Minnesota","W (58-0)","2011-10-01"
"575","Michigan","@","Northwestern","W (42-24)","2011-10-08"
"576","Michigan","","Purdue","W (36-14)","2011-10-29"
"577","Michigan","","Nebraska","W (45-17)","2011-11-19"
"578","Michigan","","Ohio State","W (40-34)","2011-11-26"
"579","Michigan","N","Virginia Tech","W (23-20)","2012-01-03"
"580","Middle Tennessee State","@","Purdue","L (24-27)","2011-09-03"
"581","Middle Tennessee State","@","Troy","L (35-38)","2011-09-24"
"582","Middle Tennessee State","","Western Kentucky","L (33-36)","2011-10-06"
"583","Middle Tennessee State","@","Tennessee","L (0-24)","2011-11-05"
"584","Middle Tennessee State","@","North Texas","L (7-59)","2011-12-03"
"585","Minnesota","@","Southern California","L (17-19)","2011-09-03"
"586","Minnesota","","New Mexico State","L (21-28)","2011-09-10"
"587","Minnesota","","Non-Major","L (24-37)","2011-09-24"
"588","Minnesota","@","Purdue","L (17-45)","2011-10-08"
"589","Minnesota","","Nebraska","L (14-41)","2011-10-22"
"590","Minnesota","","Wisconsin","L (13-42)","2011-11-12"
"591","Minnesota","@","Northwestern","L (13-28)","2011-11-19"
"592","Mississippi State","","South Carolina","L (12-14)","2011-10-15"
"593","Mississippi State","","Non-Major","W (55-17)","2011-11-05"
"594","Mississippi State","","Mississippi","W (31-3)","2011-11-26"
"595","Mississippi State","N","Wake Forest","W (23-17)","2011-12-30"
"596","Mississippi","","Non-Major","W (42-24)","2011-09-10"
"597","Mississippi","@","Vanderbilt","L (7-30)","2011-09-17"
"598","Missouri","","Non-Major","W (69-0)","2011-09-17"
"599","Missouri","@","Oklahoma","L (28-38)","2011-09-24"
"600","Missouri","","Oklahoma State","L (24-45)","2011-10-22"
"601","Missouri","@","Texas A&M","W (38-31)","2011-10-29"
"602","Missouri","","Texas","W (17-5)","2011-11-12"
"603","Missouri","","Texas Tech","W (31-27)","2011-11-19"
"604","Missouri","N","North Carolina","W (41-24)","2011-12-26"
"605","Navy","","Non-Major","W (40-17)","2011-09-03"
"606","Navy","@","Western Kentucky","W (40-14)","2011-09-10"
"607","Navy","@","South Carolina","L (21-24)","2011-09-17"
"608","Navy","","Southern Mississippi","L (35-63)","2011-10-08"
"609","Navy","@","Rutgers","L (20-21)","2011-10-15"
"610","Navy","@","Notre Dame","L (14-56)","2011-10-29"
"611","Navy","","Troy","W (42-14)","2011-11-05"
"612","Navy","@","Southern Methodist","W (24-17)","2011-11-12"
"613","Navy","@","San Jose State","L (24-27)","2011-11-19"
"614","Nebraska","","Non-Major","W (40-7)","2011-09-03"
"615","Nebraska","","Washington","W (51-38)","2011-09-17"
"616","Nebraska","@","Wyoming","W (38-14)","2011-09-24"
"617","Nebraska","@","Wisconsin","L (17-48)","2011-10-01"
"618","Nebraska","","Ohio State","W (34-27)","2011-10-08"
"619","Nebraska","","Northwestern","L (25-28)","2011-11-05"
"620","Nebraska","@","Penn State","W (17-14)","2011-11-12"
"621","Nebraska","N","South Carolina","L (13-30)","2012-01-02"
"622","Nevada-Las Vegas","@","Wisconsin","L (17-51)","2011-09-01"
"623","Nevada-Las Vegas","@","Washington State","L (7-59)","2011-09-10"
"624","Nevada-Las Vegas","","Non-Major","L (16-41)","2011-09-24"
"625","Nevada-Las Vegas","@","Nevada","L (0-37)","2011-10-08"
"626","Nevada-Las Vegas","@","Wyoming","L (14-41)","2011-10-15"
"627","Nevada-Las Vegas","@","New Mexico","L (14-21)","2011-11-12"
"628","Nevada-Las Vegas","","San Diego State","L (14-31)","2011-11-26"
"629","Nevada-Las Vegas","@","Texas Christian","L (9-56)","2011-12-03"
"630","Nevada","@","Oregon","L (20-69)","2011-09-10"
"631","Nevada","@","San Jose State","W (17-14)","2011-09-17"
"632","Nevada","@","Texas Tech","L (34-35)","2011-09-24"
"633","Nevada","","New Mexico","W (49-7)","2011-10-15"
"634","Nevada","@","New Mexico State","W (48-34)","2011-10-29"
"635","Nevada","@","Utah State","L (17-21)","2011-11-26"
"636","Nevada","N","Southern Mississippi","L (17-24)","2011-12-24"
"637","New Mexico State","","Ohio","L (24-44)","2011-09-03"
"638","New Mexico State","","Texas-El Paso","L (10-16)","2011-09-17"
"639","New Mexico State","@","San Jose State","L (24-34)","2011-09-24"
"640","New Mexico State","@","New Mexico","W (42-28)","2011-10-01"
"641","New Mexico State","","Utah State","L (21-24)","2011-12-03"
"642","New Mexico","","Texas Tech","L (13-59)","2011-09-17"
"643","New Mexico","","Non-Major","L (45-48)","2011-09-24"
"644","New Mexico","@","Texas Christian","L (0-69)","2011-10-22"
"645","New Mexico","@","San Diego State","L (7-35)","2011-11-05"
"646","New Mexico","@","Wyoming","L (10-31)","2011-11-19"
"647","North Carolina State","","Non-Major","W (43-21)","2011-09-03"
"648","North Carolina State","@","Wake Forest","L (27-34)","2011-09-10"
"649","North Carolina State","","Non-Major","W (35-13)","2011-09-17"
"650","North Carolina State","@","Virginia","W (28-14)","2011-10-22"
"651","North Carolina State","","North Carolina","W (13-0)","2011-11-05"
"652","North Carolina","","Non-Major","W (42-10)","2011-09-03"
"653","North Carolina","","Rutgers","W (24-22)","2011-09-10"
"654","North Carolina","","Virginia","W (28-17)","2011-09-17"
"655","North Carolina","","Wake Forest","W (49-24)","2011-10-29"
"656","North Carolina","@","Virginia Tech","L (21-24)","2011-11-17"
"657","North Texas","@","Tulsa","L (24-41)","2011-10-01"
"658","North Texas","@","Troy","W (38-33)","2011-11-12"
"659","North Texas","","Western Kentucky","L (21-31)","2011-11-19"
"660","Northern Illinois","N","Wisconsin","L (7-49)","2011-09-17"
"661","Northern Illinois","","Non-Major","W (47-30)","2011-09-24"
"662","Northern Illinois","","Western Michigan","W (51-22)","2011-10-15"
"663","Northern Illinois","@","Toledo","W (63-60)","2011-11-01"
"664","Northern Illinois","N","Ohio","W (23-20)","2011-12-02"
"665","Northwestern","","Non-Major","W (42-21)","2011-09-10"
"666","Northwestern","","Penn State","L (24-34)","2011-10-22"
"667","Northwestern","","Rice","W (28-6)","2011-11-12"
"668","Northwestern","N","Texas A&M","L (22-33)","2011-12-31"
"669","Notre Dame","","South Florida","L (20-23)","2011-09-03"
"670","Notre Dame","@","Pittsburgh","W (15-12)","2011-09-24"
"671","Notre Dame","@","Purdue","W (38-10)","2011-10-01"
"672","Notre Dame","","Southern California","L (17-31)","2011-10-22"
"673","Notre Dame","@","Wake Forest","W (24-17)","2011-11-05"
"674","Notre Dame","@","Stanford","L (14-28)","2011-11-26"
"675","Ohio State","","Toledo","W (27-22)","2011-09-10"
"676","Ohio State","","Wisconsin","W (33-29)","2011-10-29"
"677","Ohio State","@","Purdue","L (23-26)","2011-11-12"
"678","Ohio State","","Penn State","L (14-20)","2011-11-19"
"679","Ohio","","Non-Major","W (30-3)","2011-09-10"
"680","Ohio","@","Rutgers","L (26-38)","2011-09-24"
"681","Ohio","","Temple","W (35-31)","2011-11-02"
"682","Ohio","N","Utah State","W (24-23)","2011-12-17"
"683","Oklahoma State","@","Tulsa","W (59-33)","2011-09-17"
"684","Oklahoma State","@","Texas A&M","W (30-29)","2011-09-24"
"685","Oklahoma State","@","Texas","W (38-26)","2011-10-15"
"686","Oklahoma State","@","Texas Tech","W (66-6)","2011-11-12"
"687","Oklahoma State","","Oklahoma","W (44-10)","2011-12-03"
"688","Oklahoma State","N","Stanford","W (41-38)","2012-01-02"
"689","Oklahoma","","Tulsa","W (47-14)","2011-09-03"
"690","Oklahoma","N","Texas","W (55-17)","2011-10-08"
"691","Oklahoma","","Texas Tech","L (38-41)","2011-10-22"
"692","Oklahoma","","Texas A&M","W (41-25)","2011-11-05"
"693","Oregon State","","Non-Major","L (28-29)","2011-09-03"
"694","Oregon State","@","Wisconsin","L (0-35)","2011-09-10"
"695","Oregon State","","UCLA","L (19-27)","2011-09-24"
"696","Oregon State","@","Washington State","W (44-21)","2011-10-22"
"697","Oregon State","@","Utah","L (8-27)","2011-10-29"
"698","Oregon State","","Stanford","L (13-38)","2011-11-05"
"699","Oregon State","","Washington","W (38-21)","2011-11-19"
"700","Oregon State","@","Oregon","L (21-49)","2011-11-26"
"701","Oregon","","Non-Major","W (56-7)","2011-09-17"
"702","Oregon","","Washington State","W (43-28)","2011-10-29"
"703","Oregon","@","Washington","W (34-17)","2011-11-05"
"704","Oregon","@","Stanford","W (53-30)","2011-11-12"
"705","Oregon","","Southern California","L (35-38)","2011-11-19"
"706","Oregon","","UCLA","W (49-31)","2011-12-02"
"707","Oregon","N","Wisconsin","W (45-38)","2012-01-02"
"708","Penn State","","Non-Major","W (41-7)","2011-09-03"
"709","Penn State","@","Temple","W (14-10)","2011-09-17"
"710","Penn State","","Purdue","W (23-18)","2011-10-15"
"711","Penn State","@","Wisconsin","L (7-45)","2011-11-26"
"712","Pittsburgh","","Non-Major","W (35-29)","2011-09-10"
"713","Pittsburgh","","South Florida","W (44-17)","2011-09-29"
"714","Pittsburgh","@","Rutgers","L (10-34)","2011-10-08"
"715","Pittsburgh","","Utah","L (14-26)","2011-10-15"
"716","Pittsburgh","@","West Virginia","L (20-21)","2011-11-25"
"717","Pittsburgh","","Syracuse","W (33-20)","2011-12-03"
"718","Pittsburgh","N","Southern Methodist","L (6-28)","2012-01-07"
"719","Purdue","@","Rice","L (22-24)","2011-09-10"
"720","Purdue","","Non-Major","W (59-0)","2011-09-17"
"721","Purdue","@","Wisconsin","L (17-62)","2011-11-05"
"722","Purdue","N","Western Michigan","W (37-32)","2011-12-27"
"723","Rice","@","Texas","L (9-34)","2011-09-03"
"724","Rice","@","Southern Mississippi","L (24-48)","2011-10-01"
"725","Rice","","Tulsa","L (20-38)","2011-10-22"
"726","Rice","","Texas-El Paso","W (41-37)","2011-11-05"
"727","Rice","","Tulane","W (19-7)","2011-11-19"
"728","Rice","@","Southern Methodist","L (24-27)","2011-11-26"
"729","Rutgers","","Non-Major","W (48-0)","2011-09-01"
"730","Rutgers","@","Syracuse","W (19-16)","2011-10-01"
"731","Rutgers","","West Virginia","L (31-41)","2011-10-29"
"732","Rutgers","","South Florida","W (20-17)","2011-11-05"
"733","San Diego State","","Non-Major","W (49-21)","2011-09-03"
"734","San Diego State","","Washington State","W (42-24)","2011-09-17"
"735","San Diego State","","Texas Christian","L (14-27)","2011-10-08"
"736","San Diego State","","Wyoming","L (27-30)","2011-10-29"
"737","San Jose State","@","Stanford","L (3-57)","2011-09-03"
"738","San Jose State","@","UCLA","L (17-27)","2011-09-10"
"739","San Jose State","@","Utah State","L (33-34)","2011-11-12"
"740","South Carolina","","Vanderbilt","W (21-3)","2011-09-24"
"741","South Carolina","@","Tennessee","W (14-3)","2011-10-29"
"742","South Carolina","","Non-Major","W (41-20)","2011-11-19"
"743","South Florida","","Non-Major","W (70-17)","2011-09-17"
"744","South Florida","","Texas-El Paso","W (52-24)","2011-09-24"
"745","South Florida","@","Syracuse","W (37-17)","2011-11-11"
"746","South Florida","","West Virginia","L (27-30)","2011-12-01"
"747","Southern California","","Utah","W (23-14)","2011-09-10"
"748","Southern California","","Syracuse","W (38-17)","2011-09-17"
"749","Southern California","","Stanford","L (48-56)","2011-10-29"
"750","Southern California","","Washington","W (40-17)","2011-11-12"
"751","Southern California","","UCLA","W (50-0)","2011-11-26"
"752","Southern Methodist","@","Texas A&M","L (14-46)","2011-09-04"
"753","Southern Methodist","","Texas-El Paso","W (28-17)","2011-09-10"
"754","Southern Methodist","","Non-Major","W (40-7)","2011-09-17"
"755","Southern Methodist","@","Texas Christian","W (40-33)","2011-10-01"
"756","Southern Methodist","@","Southern Mississippi","L (3-27)","2011-10-22"
"757","Southern Methodist","@","Tulsa","L (7-38)","2011-10-29"
"758","Southern Methodist","","Tulane","W (45-24)","2011-11-05"
"759","Southern Mississippi","","Non-Major","W (52-6)","2011-09-17"
"760","Southern Mississippi","@","Virginia","W (30-24)","2011-09-24"
"761","Southern Mississippi","@","Texas-El Paso","W (31-13)","2011-10-29"
"762","Stanford","","UCLA","W (45-19)","2011-10-01"
"763","Stanford","@","Washington State","W (44-14)","2011-10-15"
"764","Stanford","","Washington","W (65-21)","2011-10-22"
"765","Syracuse","","Wake Forest","W (36-29)","2011-09-01"
"766","Syracuse","","Non-Major","W (21-14)","2011-09-10"
"767","Syracuse","","Toledo","W (33-30)","2011-09-24"
"768","Syracuse","@","Tulane","W (37-34)","2011-10-08"
"769","Syracuse","","West Virginia","W (49-23)","2011-10-21"
"770","Temple","","Non-Major","W (42-7)","2011-09-01"
"771","Temple","","Toledo","L (13-36)","2011-10-01"
"772","Temple","N","Wyoming","W (37-15)","2011-12-17"
"773","Tennessee","","Non-Major","W (42-16)","2011-09-03"
"774","Tennessee","","Vanderbilt","W (27-21)","2011-11-19"
"775","Texas A&M","@","Texas Tech","W (45-40)","2011-10-08"
"776","Texas A&M","","Texas","L (25-27)","2011-11-24"
"777","Texas Christian","","Non-Major","W (55-13)","2011-09-24"
"778","Texas Christian","@","Wyoming","W (31-20)","2011-11-05"
"779","Texas Tech","","Non-Major","W (50-10)","2011-09-03"
"780","Texas Tech","@","Texas","L (20-52)","2011-11-05"
"781","Texas-El Paso","","Non-Major","W (31-24)","2011-09-03"
"782","Texas-El Paso","@","Tulane","W (44-7)","2011-10-15"
"783","Texas-El Paso","","Tulsa","L (28-57)","2011-11-19"
"784","Texas","@","UCLA","W (49-20)","2011-09-17"
"785","Toledo","","Non-Major","W (58-22)","2011-09-01"
"786","Toledo","","Western Michigan","W (66-63)","2011-11-08"
"787","Troy","@","Western Kentucky","L (18-41)","2011-11-26"
"788","Tulane","","Non-Major","W (47-33)","2011-09-03"
"789","Tulane","","Tulsa","L (3-31)","2011-09-10"
"790","UCLA","","Washington State","W (28-25)","2011-10-08"
"791","UCLA","@","Utah","L (6-31)","2011-11-12"
"792","Utah State","","Non-Major","W (54-17)","2011-09-10"
"793","Utah State","","Wyoming","W (63-19)","2011-10-08"
"794","Utah","","Non-Major","W (27-10)","2011-09-01"
"795","Utah","","Washington","L (14-31)","2011-10-01"
"796","Utah","@","Washington State","W (30-27)","2011-11-19"
"797","Vanderbilt","","Non-Major","W (45-14)","2011-09-03"
"798","Vanderbilt","@","Wake Forest","W (41-7)","2011-11-26"
"799","Virginia Tech","","Non-Major","W (66-13)","2011-09-03"
"800","Virginia Tech","@","Wake Forest","W (38-17)","2011-10-15"
"801","Virginia Tech","@","Virginia","W (38-0)","2011-11-26"
"802","Virginia","","Non-Major","W (40-3)","2011-09-03"
"803","Wake Forest","","Non-Major","W (48-5)","2011-09-17"
"804","Washington State","","Non-Major","W (64-21)","2011-09-03"
"805","Washington State","@","Washington","L (21-38)","2011-11-26"
"806","Washington","","Non-Major","W (30-27)","2011-09-03"
"807","West Virginia","","Non-Major","W (55-12)","2011-09-10"
"808","Western Kentucky","","Non-Major","L (16-44)","2011-09-17"
"809","Western Michigan","","Non-Major","W (38-7)","2011-09-10"
"810","Wisconsin","","Non-Major","W (59-10)","2011-09-24"
"811","Wyoming","","Non-Major","W (35-32)","2011-09-03"
"812","Wyoming","","Non-Major","W (45-10)","2011-09-10"
